,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,outcome,predicted_outcome,sensitive_0,age
9070,9070,9070,9070,1,1,2,US,US,1994-01-01,0.4370322090948906,0.9698900127670972,1,4
9071,9071,9071,9071,1,1,1,US,US,1994-01-01,0.1240796474581331,0.2494369387796216,1,4
9072,9072,9072,9072,1,1,2,US,US,1994-01-01,0.8443054515481314,0.5241173772354462,1,3
9073,9073,9073,9073,1,1,1,US,US,1994-01-01,0.9439683703782732,0.5174182446893889,0,6
9074,9074,9074,9074,1,1,1,US,US,1994-01-01,0.7174993346095094,0.7887266861936012,1,5
9075,9075,9075,9075,1,1,2,US,US,1994-01-01,0.6589549497957295,0.7131980248805752,1,4
9076,9076,9076,9076,1,1,2,US,US,1994-01-01,0.0884723833007357,0.9694532507207444,0,2
9077,9077,9077,9077,1,1,1,US,US,1994-01-01,0.7567634050487685,0.906375723758272,0,7
9078,9078,9078,9078,1,1,1,US,US,1994-01-01,0.6094162770022903,0.9581902247175677,0,4
9079,9079,9079,9079,1,1,1,US,US,1994-01-01,0.8909307919164662,0.5990503183111748,0,5
9080,9080,9080,9080,1,1,2,US,US,1994-01-01,0.5541125419133166,0.8109169107601862,1,4
9081,9081,9081,9081,1,1,1,US,US,1994-01-01,0.5184781343984886,0.253390226201353,0,4
9082,9082,9082,9082,1,1,2,US,US,1994-01-01,0.9468083861192904,0.2855329396142683,0,4
9083,9083,9083,9083,1,1,2,US,US,1994-01-01,0.9959920742073592,0.1905785559837671,0,2
9084,9084,9084,9084,1,1,2,US,US,1994-01-01,0.698067147046749,0.6459795643714612,0,3
9085,9085,9085,9085,1,1,1,US,US,1994-01-01,0.5898135891314915,0.5622511617571863,1,5
9086,9086,9086,9086,1,1,2,US,US,1994-01-01,0.6700917395164765,0.1436249972481951,1,4
9087,9087,9087,9087,1,1,1,US,US,1994-01-01,0.5568879610541849,0.3322224013849005,0,3
9088,9088,9088,9088,1,1,1,US,US,1994-01-01,0.5554886356007379,0.3703675313564308,0,3
9089,9089,9089,9089,1,1,2,US,US,1994-01-01,0.1132071517654767,0.9753110106097094,0,4
9090,9090,9090,9090,1,1,1,US,US,1994-01-01,0.6200432554646398,0.6545426852297136,0,4
9091,9091,9091,9091,1,1,1,US,US,1994-01-01,0.7838597779025437,0.941207861573823,0,2
9092,9092,9092,9092,1,1,1,US,US,1994-01-01,0.0550214779781605,0.7175123721189649,0,4
9093,9093,9093,9093,1,1,2,US,US,1994-01-01,0.3820771723052322,0.6605531040356816,0,2
9094,9094,9094,9094,1,1,2,US,US,1994-01-01,0.5386747650334851,0.2177383890706538,1,5
9095,9095,9095,9095,1,1,1,US,US,1994-01-01,0.92501399972646,0.1594497107296738,0,4
9096,9096,9096,9096,1,1,1,US,US,1994-01-01,0.6308158415759493,0.3002854557234713,1,3
9097,9097,9097,9097,1,1,2,US,US,1994-01-01,0.7540441933580355,0.214250258852621,1,3
9098,9098,9098,9098,1,1,1,US,US,1994-01-01,0.7721378038188054,0.4030426721293529,1,5
9099,9099,9099,9099,1,1,2,US,US,1994-01-01,0.6073593339638121,0.7507190953627276,0,4
9100,9100,9100,9100,1,1,2,US,US,1994-01-01,0.2363547525560252,0.774370291630297,1,3
9101,9101,9101,9101,1,1,2,US,US,1994-01-01,0.5841100060213327,0.6191231858636543,1,3
9102,9102,9102,9102,1,1,2,US,US,1994-01-01,0.7523982214910289,0.4132536123146321,1,4
9103,9103,9103,9103,1,1,2,US,US,1994-01-01,0.7928777556782178,0.902014243143526,0,3
9104,9104,9104,9104,1,1,2,US,US,1994-01-01,0.6685637975239413,0.5822078456188193,0,3
9105,9105,9105,9105,1,1,2,US,US,1994-01-01,0.1826967020451956,0.9171336034994524,1,4
9106,9106,9106,9106,1,1,1,US,US,1994-01-01,0.1497787546439514,0.7688671499935213,0,6
9107,9107,9107,9107,1,1,1,US,US,1994-01-01,0.9550999834634348,0.5082725456318995,1,5
9108,9108,9108,9108,1,1,1,US,US,1994-01-01,0.6463176729283916,0.1373432815931278,0,3
9109,9109,9109,9109,1,1,1,US,US,1994-01-01,0.7195051516865648,0.6574640440055999,1,6
9110,9110,9110,9110,1,1,2,US,US,1994-01-01,0.5234890642576661,0.9007638915134032,1,5
9111,9111,9111,9111,1,1,2,US,US,1994-01-01,0.7532398692513614,0.0564817605272528,1,3
9112,9112,9112,9112,1,1,2,US,US,1994-01-01,0.8379209954366158,0.8991428453617354,0,6
9113,9113,9113,9113,1,1,2,US,US,1994-01-01,0.5164689403028679,0.2682876375091454,0,2
9114,9114,9114,9114,1,1,1,US,US,1994-01-01,0.1694773223705183,0.8109078859141126,1,3
9115,9115,9115,9115,1,1,1,US,US,1994-01-01,0.1441954273723671,0.3400213522959648,0,4
9116,9116,9116,9116,1,1,2,US,US,1994-01-01,0.2917820529608351,0.5864158085223918,1,4
9117,9117,9117,9117,1,1,1,US,US,1994-01-01,0.6970657870269589,0.1854279373263819,1,2
9118,9118,9118,9118,1,1,1,US,US,1994-01-01,0.6328482570172393,0.7426121849348077,0,3
9119,9119,9119,9119,1,1,2,US,US,1994-01-01,0.870553854175303,0.0283483676308011,1,4
9120,9120,9120,9120,1,1,1,US,US,1994-01-01,0.1632952444479817,0.9000265268449174,0,4
9121,9121,9121,9121,1,1,2,US,US,1994-01-01,0.9245572380838512,0.5647275332893764,0,4
9122,9122,9122,9122,1,1,2,US,US,1994-01-01,0.1876965537119693,0.3401163979975035,0,5
9123,9123,9123,9123,1,1,2,US,US,1994-01-01,0.744675838798329,0.1882410473029105,0,4
9124,9124,9124,9124,1,1,1,US,US,1994-01-01,0.0386678929487505,0.6883264972289782,1,2
9125,9125,9125,9125,1,1,1,US,US,1994-01-01,0.9720844135491232,0.7864502174122187,0,4
9126,9126,9126,9126,1,1,2,US,US,1994-01-01,0.026344500405089,0.9411425448689597,1,3
9127,9127,9127,9127,1,1,1,US,US,1994-01-01,0.9926534479816574,0.8313820131925027,1,7
9128,9128,9128,9128,1,1,3,US,US,1994-01-01,0.7018001270741712,0.5074472116644775,0,3
9129,9129,9129,9129,1,1,2,US,US,1994-01-01,0.1540787266901459,0.818590542801227,1,5
9130,9130,9130,9130,1,1,2,US,US,1994-01-01,0.5795568780469147,0.752585025821584,1,3
9131,9131,9131,9131,1,1,2,US,US,1994-01-01,0.8111593550377956,0.5063514652874315,1,5
9132,9132,9132,9132,1,1,2,US,US,1994-01-01,0.9926334812530304,0.0480873760564817,1,6
9133,9133,9133,9133,1,1,1,US,US,1994-01-01,0.8148243210458559,0.4120888351850707,0,4
9134,9134,9134,9134,1,1,1,US,US,1994-01-01,0.908570737117364,0.4101135540493093,1,5
9135,9135,9135,9135,1,1,2,US,US,1994-01-01,0.6360819525281873,0.18933427322191,0,5
9136,9136,9136,9136,1,1,1,US,US,1994-01-01,0.6990551108444134,0.537473727101581,1,5
9137,9137,9137,9137,1,1,1,US,US,1994-01-01,0.6410653549501745,0.4697511795490881,1,3
9138,9138,9138,9138,1,1,1,US,US,1994-01-01,0.4086134726988797,0.9078996637482906,0,4
9139,9139,9139,9139,1,1,2,US,US,1994-01-01,0.885102625676917,0.8564242523993567,1,3
9140,9140,9140,9140,1,1,1,US,US,1994-01-01,0.0725598270332028,0.2839396604101767,1,7
9141,9141,9141,9141,1,1,1,US,US,1994-01-01,0.5537209030708885,0.3298114586095909,1,2
9142,9142,9142,9142,1,1,1,US,US,1994-01-01,0.1022808779247581,0.6789714363663368,0,4
9143,9143,9143,9143,1,1,1,US,US,1994-01-01,0.8852840938342944,0.0073388273696282,0,7
9144,9144,9144,9144,1,1,2,US,US,1994-01-01,0.1682430361618561,0.7793814088743138,0,2
9145,9145,9145,9145,1,1,2,US,US,1994-01-01,0.2483751293240685,0.8078475948234631,1,6
9146,9146,9146,9146,1,1,1,US,US,1994-01-01,0.997562647912312,0.6039784237112904,1,6
9147,9147,9147,9147,1,1,1,US,US,1994-01-01,0.862535994773417,0.920010949696823,0,4
9148,9148,9148,9148,1,1,2,US,US,1994-01-01,0.5421773784485313,0.7004268604446244,0,2
9149,9149,9149,9149,1,1,3,US,US,1994-01-01,0.1836358777712709,0.7012038621779108,0,4
9150,9150,9150,9150,1,1,2,US,US,1994-01-01,0.8128249821623288,0.9787565800631984,1,4
9151,9151,9151,9151,1,1,1,US,US,1994-01-01,0.7849273574000424,0.9354604701624492,0,5
9152,9152,9152,9152,1,1,1,US,US,1994-01-01,0.4468808102942573,0.910069190653648,0,6
9153,9153,9153,9153,1,1,2,US,US,1994-01-01,0.9954586128728522,0.8623699857187102,0,3
9154,9154,9154,9154,1,1,2,US,US,1994-01-01,0.9377055641893676,0.0818499700419214,0,3
9155,9155,9155,9155,1,1,1,US,US,1994-01-01,0.6338992802330403,0.6008647888602878,1,7
9156,9156,9156,9156,1,1,1,US,US,1994-01-01,0.7942064161384836,0.6331526963027567,1,5
9157,9157,9157,9157,1,1,2,US,US,1994-01-01,0.417596663702164,0.6276415887626581,0,4
9158,9158,9158,9158,1,1,1,US,US,1994-01-01,0.0713875896292917,0.0151031644386952,0,4
9159,9159,9159,9159,1,1,1,US,US,1994-01-01,0.6806445311165112,0.8655744889949417,1,2
9160,9160,9160,9160,1,1,2,US,US,1994-01-01,0.6327198659813476,0.6011276897274651,0,4
9161,9161,9161,9161,1,1,2,US,US,1994-01-01,0.027080311304668,0.2540558143442332,1,6
9162,9162,9162,9162,1,1,2,US,US,1994-01-01,0.467677429411165,0.6991050955112419,1,4
9163,9163,9163,9163,1,1,2,US,US,1994-01-01,0.0804260052324071,0.7556933254525668,0,2
9164,9164,9164,9164,1,1,1,US,US,1994-01-01,0.8319076106255743,0.6802578859752326,1,4
9165,9165,9165,9165,1,1,1,US,US,1994-01-01,0.835070924685136,0.1810894682101436,0,5
9166,9166,9166,9166,1,1,2,US,US,1994-01-01,0.9626022099986112,0.6627551831538739,0,3
9167,9167,9167,9167,1,1,1,US,US,1994-01-01,0.8513482694036584,0.1415107357784715,0,5
9168,9168,9168,9168,1,1,1,US,US,1994-01-01,0.740963988689787,0.762893915662258,1,5
9169,9169,9169,9169,1,1,2,US,US,1994-01-01,0.2294044280802588,0.7988720377048146,0,4
9170,9170,9170,9170,1,1,1,US,US,1994-01-01,0.0658566432779007,0.0783016901561597,1,5
9171,9171,9171,9171,1,1,1,US,US,1994-01-01,0.5944277129831644,0.8313423723122091,1,4
9172,9172,9172,9172,1,1,1,US,US,1994-01-01,0.8607045257911851,0.8664803618758111,1,5
9173,9173,9173,9173,1,1,1,US,US,1994-01-01,0.6102313071230369,0.5869306245168862,0,4
9174,9174,9174,9174,1,1,2,US,US,1994-01-01,0.3216786783615471,0.473530393718285,0,4
9175,9175,9175,9175,1,1,1,US,US,1994-01-01,0.592016174072421,0.0372034338218872,1,6
9176,9176,9176,9176,1,1,1,US,US,1994-01-01,0.0181808552794259,0.6553601391870061,0,3
9177,9177,9177,9177,1,1,2,US,US,1994-01-01,0.3429368463460464,0.3134615874782147,1,3
9178,9178,9178,9178,1,1,1,US,US,1994-01-01,0.3352351131683902,0.5630937144178667,0,5
9179,9179,9179,9179,1,1,1,US,US,1994-01-01,0.0771841444390691,0.068201118685054,0,4
9180,9180,9180,9180,1,1,2,US,US,1994-01-01,0.5069961707871196,0.0185912618780769,1,6
9181,9181,9181,9181,1,1,2,US,US,1994-01-01,0.9325696133038548,0.8122341940390232,1,4
9182,9182,9182,9182,1,1,2,US,US,1994-01-01,0.7550645938512499,0.789906087255168,0,5
9183,9183,9183,9183,1,1,1,US,US,1994-01-01,0.6386574251513999,0.1332598277716428,0,4
9184,9184,9184,9184,1,1,1,US,US,1994-01-01,0.5909566300417257,0.5627169126509668,1,2
9185,9185,9185,9185,1,1,2,US,US,1994-01-01,0.934111586895818,0.0023853980398327,0,4
9186,9186,9186,9186,1,1,1,US,US,1994-01-01,0.9824114478959348,0.3424355221938898,0,6
9187,9187,9187,9187,1,1,2,US,US,1994-01-01,0.5810379614512597,0.873373068239099,1,4
9188,9188,9188,9188,1,1,2,US,US,1994-01-01,0.5288690010306905,0.7455015958374038,1,2
9189,9189,9189,9189,1,1,1,US,US,1994-01-01,0.1383630631186304,0.5647946293076405,0,4
9190,9190,9190,9190,1,1,1,US,US,1994-01-01,0.9522759869632984,0.663497476512811,0,5
9191,9191,9191,9191,1,1,1,US,US,1994-01-01,0.3401616800629686,0.8729432786148487,1,5
9192,9192,9192,9192,1,1,2,US,US,1994-01-01,0.6251332979529699,0.0390350186497423,0,3
9193,9193,9193,9193,1,1,2,US,US,1994-01-01,0.6082393754110682,0.9191841767271214,1,3
9194,9194,9194,9194,1,1,1,US,US,1994-01-01,0.6519890014467727,0.4168477265948372,0,3
9195,9195,9195,9195,1,1,2,US,US,1994-01-01,0.7883966164204779,0.1478511257622646,0,4
9196,9196,9196,9196,1,1,2,US,US,1994-01-01,0.4732169172595741,0.3141035749898755,1,7
9197,9197,9197,9197,1,1,1,US,US,1994-01-01,0.9020285624618244,0.7164124079146235,1,3
9198,9198,9198,9198,1,1,1,US,US,1994-01-01,0.2739561959452805,0.9561963968247498,0,3
9199,9199,9199,9199,1,1,1,US,US,1994-01-01,0.0713825719433845,0.7130731788983516,0,3
9200,9200,9200,9200,1,1,1,US,US,1994-01-01,0.583914630229418,0.1736479018733553,1,3
9201,9201,9201,9201,1,1,1,US,US,1994-01-01,0.8692453463173405,0.6139783731187418,1,4
9202,9202,9202,9202,1,1,1,US,US,1994-01-01,0.7578948596107609,0.9450905914161036,1,6
9203,9203,9203,9203,1,1,3,US,US,1994-01-01,0.5081182534650605,0.5313714686017107,1,2
9204,9204,9204,9204,1,1,1,US,US,1994-01-01,0.8182203064896341,0.908176534334653,0,3
9205,9205,9205,9205,1,1,2,US,US,1994-01-01,0.5545581199165537,0.8361519361172198,1,4
9206,9206,9206,9206,1,1,1,US,US,1994-01-01,0.7465519336493122,0.965645902653168,0,3
9207,9207,9207,9207,1,1,2,US,US,1994-01-01,0.3444363065162544,0.0031180788292151,1,3
9208,9208,9208,9208,1,1,2,US,US,1994-01-01,0.5347059869032689,0.0816317557084644,1,7
9209,9209,9209,9209,1,1,1,US,US,1994-01-01,0.1009806075553607,0.5669963097246491,1,4
9210,9210,9210,9210,1,1,1,US,US,1994-01-01,0.9274975528433996,0.5247497040680809,1,6
9211,9211,9211,9211,1,1,1,US,US,1994-01-01,0.7297057282939396,0.6500300393419847,1,5
9212,9212,9212,9212,1,1,1,US,US,1994-01-01,0.2804918099644057,0.5914413418166822,0,3
9213,9213,9213,9213,1,1,2,US,US,1994-01-01,0.5783087386368849,0.8776707790994148,0,4
9214,9214,9214,9214,1,1,2,US,US,1994-01-01,0.2655524276400404,0.8625518377744621,1,3
9215,9215,9215,9215,1,1,2,US,US,1994-01-01,0.8840548232582066,0.1523774949844721,1,6
9216,9216,9216,9216,1,1,1,US,US,1994-01-01,0.671215971570319,0.5244721772572012,0,5
9217,9217,9217,9217,1,1,1,US,US,1994-01-01,0.2248681685882185,0.0751275945940964,0,3
9218,9218,9218,9218,1,1,1,US,US,1994-01-01,0.7118903678752186,0.7144983608653601,1,4
9219,9219,9219,9219,1,1,1,US,US,1994-01-01,0.4552184478108361,0.0391241134673641,0,4
9220,9220,9220,9220,1,1,2,US,US,1994-01-01,0.3873342864514256,0.87488322875576,1,6
9221,9221,9221,9221,1,1,1,US,US,1994-01-01,0.9538071213920304,0.0795326277794638,0,2
9222,9222,9222,9222,1,1,2,US,US,1994-01-01,0.7306339075761389,0.7631372146125102,1,3
9223,9223,9223,9223,1,1,2,US,US,1994-01-01,0.7891665116939562,0.6516077851349548,1,2
9224,9224,9224,9224,1,1,1,US,US,1994-01-01,0.5738596931822604,0.772564587484573,1,5
9225,9225,9225,9225,1,1,2,US,US,1994-01-01,0.4455582692954535,0.8137284575118888,0,5
9226,9226,9226,9226,1,1,3,US,US,1994-01-01,0.979964476882414,0.5188787683935268,1,5
9227,9227,9227,9227,1,1,2,US,US,1994-01-01,0.5214521794900338,0.2563879191880718,1,3
9228,9228,9228,9228,1,1,1,US,US,1994-01-01,0.620051020133072,0.6842595241981952,0,5
9229,9229,9229,9229,1,1,2,US,US,1994-01-01,0.7683796614978771,0.7008239598244042,0,3
9230,9230,9230,9230,1,1,2,US,US,1994-01-01,0.8344601020734633,0.7326508672681865,1,6
9231,9231,9231,9231,1,1,2,US,US,1994-01-01,0.8598111354534554,0.7338474455134532,0,7
9232,9232,9232,9232,1,1,2,US,US,1994-01-01,0.4675808966009351,0.1958206070317279,1,5
9233,9233,9233,9233,1,1,1,US,US,1994-01-01,0.9022129777783832,0.1102186194108232,0,7
9234,9234,9234,9234,1,1,2,US,US,1994-01-01,0.7650458062845353,0.9695063320799328,1,7
9235,9235,9235,9235,1,1,1,US,US,1994-01-01,0.5719600886099355,0.1242391801438217,1,6
9236,9236,9236,9236,1,1,1,US,US,1994-01-01,0.6426743790461646,0.6162096605741385,0,3
9237,9237,9237,9237,1,1,1,US,US,1994-01-01,0.8018070351586514,0.0669028906669833,1,4
9238,9238,9238,9238,1,1,1,US,US,1994-01-01,0.7710256562248219,0.9956901449132092,1,3
9239,9239,9239,9239,1,1,1,US,US,1994-01-01,0.401307848973705,0.935169587403386,1,6
9240,9240,9240,9240,1,1,2,US,US,1994-01-01,0.5574095113064503,0.8553153996293903,1,3
9241,9241,9241,9241,1,1,2,US,US,1994-01-01,0.5873568727030707,0.5748501947613613,1,2
9242,9242,9242,9242,1,1,2,US,US,1994-01-01,0.990119168967546,0.197497898244199,0,2
9243,9243,9243,9243,1,1,1,US,US,1994-01-01,0.5781933534553814,0.9308271830260332,0,6
9244,9244,9244,9244,1,1,1,US,US,1994-01-01,0.7429346754457777,0.9731456038296474,1,2
9245,9245,9245,9245,1,1,1,US,US,1994-01-01,0.2182963193305627,0.0871966988772199,0,3
9246,9246,9246,9246,1,1,1,US,US,1994-01-01,0.2447427912492416,0.4514311492579075,1,3
9247,9247,9247,9247,1,1,1,US,US,1994-01-01,0.0886437798618536,0.5210056619488403,0,4
9248,9248,9248,9248,1,1,1,US,US,1994-01-01,0.704009017846852,0.6129402095269976,0,4
9249,9249,9249,9249,1,1,1,US,US,1994-01-01,0.6140117805054486,0.8860337060164172,0,6
9250,9250,9250,9250,1,1,1,US,US,1994-01-01,0.9492706399941008,0.0647357648658683,1,5
9251,9251,9251,9251,1,1,2,US,US,1994-01-01,0.8136967204934346,0.7256179209711368,0,4
9252,9252,9252,9252,1,1,3,US,US,1994-01-01,0.8342119996047785,0.7330276581575708,0,4
9253,9253,9253,9253,1,1,2,US,US,1994-01-01,0.6589843796549066,0.7347291625409602,0,6
9254,9254,9254,9254,1,1,1,US,US,1994-01-01,0.1854049519254628,0.8109382227304879,1,4
9255,9255,9255,9255,1,1,2,US,US,1994-01-01,0.6935389388938769,0.1128378868156001,1,4
9256,9256,9256,9256,1,1,2,US,US,1994-01-01,0.5261249667158152,0.5612269370043668,0,6
9257,9257,9257,9257,1,1,2,US,US,1994-01-01,0.7894261418483794,0.6876490734019195,0,3
9258,9258,9258,9258,1,1,2,US,US,1994-01-01,0.8970101592018588,0.5510717851158353,1,4
9259,9259,9259,9259,1,1,1,US,US,1994-01-01,0.1132936348665816,0.3851305988100247,0,6
9260,9260,9260,9260,1,1,2,US,US,1994-01-01,0.5308807558450946,0.936397013596718,1,3
9261,9261,9261,9261,1,1,1,US,US,1994-01-01,0.4618202680585948,0.8365217380900458,0,2
9262,9262,9262,9262,1,1,2,US,US,1994-01-01,0.2480966826727628,0.3478313310532863,1,3
9263,9263,9263,9263,1,1,1,US,US,1994-01-01,0.9080979589260104,0.4452496347953158,1,4
9264,9264,9264,9264,1,1,1,US,US,1994-01-01,0.1672004141862095,0.28345025577669,0,4
9265,9265,9265,9265,1,1,2,US,US,1994-01-01,0.0191952616324089,0.1439925960411711,0,5
9266,9266,9266,9266,1,1,2,US,US,1994-01-01,0.7958220147288584,0.6577274665121777,0,4
9267,9267,9267,9267,1,1,1,US,US,1994-01-01,0.6382332347976427,0.2140850644944154,1,3
9268,9268,9268,9268,1,1,1,US,US,1994-01-01,0.700049301553122,0.732079344374871,0,2
9269,9269,9269,9269,1,1,1,US,US,1994-01-01,0.0590040838088908,0.3332552281942494,0,3
9270,9270,9270,9270,1,1,2,US,US,1994-01-01,0.6393123230194983,0.8864346563621128,1,5
9271,9271,9271,9271,1,1,2,US,US,1994-01-01,0.6087065053400315,0.2395186837285323,0,4
9272,9272,9272,9272,1,1,1,US,US,1994-01-01,0.384513328891471,0.8730686581734382,0,3
9273,9273,9273,9273,1,1,2,US,US,1994-01-01,0.8791033220639138,0.5247745017265238,0,4
9274,9274,9274,9274,1,1,2,US,US,1994-01-01,0.4894160925595354,0.7268010659383684,1,5
9275,9275,9275,9275,1,1,2,US,US,1994-01-01,0.3583690098929381,0.974347271332774,0,2
9276,9276,9276,9276,1,1,2,US,US,1994-01-01,0.3344266973239182,0.8677713094078743,0,5
9277,9277,9277,9277,1,1,1,US,US,1994-01-01,0.7360254351888031,0.4014443287933764,1,4
9278,9278,9278,9278,1,1,1,US,US,1994-01-01,0.0872554403841123,0.7784290373433598,1,4
9279,9279,9279,9279,1,1,1,US,US,1994-01-01,0.7637119425971914,0.7233238108703137,1,5
9280,9280,9280,9280,1,1,1,US,US,1994-01-01,0.6914482008861164,0.6780255017984831,1,4
9281,9281,9281,9281,1,1,2,US,US,1994-01-01,0.0793856933104685,0.6987848154377126,1,2
9282,9282,9282,9282,1,1,1,US,US,1994-01-01,0.6222101357439533,0.9494634522442827,1,4
9283,9283,9283,9283,1,1,2,US,US,1994-01-01,0.1377529156588077,0.0254215238461925,0,6
9284,9284,9284,9284,1,1,3,US,US,1994-01-01,0.549396864744921,0.0406674195022186,0,7
9285,9285,9285,9285,1,1,2,US,US,1994-01-01,0.8302483657041608,0.7901676943650766,0,4
9286,9286,9286,9286,1,1,2,US,US,1994-01-01,0.6549022945710078,0.0740879550158258,0,5
9287,9287,9287,9287,1,1,1,US,US,1994-01-01,0.7154276842271847,0.6634558593413111,1,4
9288,9288,9288,9288,1,1,1,US,US,1994-01-01,0.7272596502933032,0.2134192344049409,1,7
9289,9289,9289,9289,1,1,1,US,US,1994-01-01,0.5795732308033114,0.1713599721666083,1,3
9290,9290,9290,9290,1,1,2,US,US,1994-01-01,0.6844686126347794,0.4303263335339102,1,3
9291,9291,9291,9291,1,1,2,US,US,1994-01-01,0.7444325038421602,0.7873301666308927,1,3
9292,9292,9292,9292,1,1,2,US,US,1994-01-01,0.3924175915798049,0.8603784998951212,1,6
9293,9293,9293,9293,1,1,1,US,US,1994-01-01,0.6028512113548015,0.6631170797113717,0,4
9294,9294,9294,9294,1,1,1,US,US,1994-01-01,0.5641760445133841,0.3611124699699508,1,4
9295,9295,9295,9295,1,1,1,US,US,1994-01-01,0.5622421445771215,0.1739023419268105,1,2
9296,9296,9296,9296,1,1,1,US,US,1994-01-01,0.7457715421087089,0.169067422769649,1,4
9297,9297,9297,9297,1,1,1,US,US,1994-01-01,0.3459550658453389,0.6230695143589126,1,4
9298,9298,9298,9298,1,1,1,US,US,1994-01-01,0.2544614590632199,0.8072429289597295,0,4
9299,9299,9299,9299,1,1,1,US,US,1994-01-01,0.9719726258422678,0.1017262148945111,0,4
9300,9300,9300,9300,1,1,1,US,US,1994-01-01,0.9143320723805392,0.2114271282044703,1,4
9301,9301,9301,9301,1,1,2,US,US,1994-01-01,0.4089708898194636,0.3137866460261816,0,6
9302,9302,9302,9302,1,1,2,US,US,1994-01-01,0.1791019225236392,0.7083821743975082,1,5
9303,9303,9303,9303,1,1,1,US,US,1994-01-01,0.4163939006337732,0.581312433150369,1,4
9304,9304,9304,9304,1,1,2,US,US,1994-01-01,0.7776177771668034,0.6270124715407601,0,3
9305,9305,9305,9305,1,1,1,US,US,1994-01-01,0.784462240572624,0.3404640213033689,1,2
9306,9306,9306,9306,1,1,2,US,US,1994-01-01,0.9836470686972588,0.5007770119324073,1,2
9307,9307,9307,9307,1,1,2,US,US,1994-01-01,0.9121788543029312,0.2266472666565276,1,5
9308,9308,9308,9308,1,1,1,US,US,1994-01-01,0.6897386001828614,0.0570135519104247,1,3
9309,9309,9309,9309,1,1,1,US,US,1994-01-01,0.4523231617902086,0.6698532515804898,0,7
9310,9310,9310,9310,1,1,2,US,US,1994-01-01,0.875688719034784,0.8069990148686371,1,5
9311,9311,9311,9311,1,1,1,US,US,1994-01-01,0.7812596518818128,0.9070680651856958,0,4
9312,9312,9312,9312,1,1,1,US,US,1994-01-01,0.4837005621413727,0.9348240022363102,0,5
9313,9313,9313,9313,1,1,1,US,US,1994-01-01,0.6990036043134866,0.7662609658832306,1,3
9314,9314,9314,9314,1,1,2,US,US,1994-01-01,0.6565826394471117,0.9700615118886886,1,7
9315,9315,9315,9315,1,1,2,US,US,1994-01-01,0.9755248274882709,0.1953268448880672,0,5
9316,9316,9316,9316,1,1,2,US,US,1994-01-01,0.3647951595602213,0.5706943438493857,0,6
9317,9317,9317,9317,1,1,1,US,US,1994-01-01,0.0612157094793213,0.8584690216019129,1,5
9318,9318,9318,9318,1,1,1,US,US,1994-01-01,0.9133526081785618,0.8312325747247313,1,6
9319,9319,9319,9319,1,1,1,US,US,1994-01-01,0.583157207013736,0.0083498571572455,0,3
9320,9320,9320,9320,1,1,1,US,US,1994-01-01,0.4188607404802903,0.4656236008190914,0,4
9321,9321,9321,9321,1,1,1,US,US,1994-01-01,0.5884419321328425,0.7995856176691987,1,3
9322,9322,9322,9322,1,1,1,US,US,1994-01-01,0.7761419798663924,0.1693822757690593,1,7
9323,9323,9323,9323,1,1,2,US,US,1994-01-01,0.3500385277320146,0.6845404274035081,1,6
9324,9324,9324,9324,1,1,1,US,US,1994-01-01,0.9212487650888724,0.0027355278578437,1,2
9325,9325,9325,9325,1,1,1,US,US,1994-01-01,0.3064584359872259,0.8256818767945864,1,6
9326,9326,9326,9326,1,1,1,US,US,1994-01-01,0.7430724484180818,0.9035465085696248,1,7
9327,9327,9327,9327,1,1,1,US,US,1994-01-01,0.7364851166710229,0.2024903175987697,0,4
9328,9328,9328,9328,1,1,2,US,US,1994-01-01,0.0164734712557356,0.6598105574017638,0,4
9329,9329,9329,9329,1,1,2,US,US,1994-01-01,0.8513152261980093,0.5395512517489791,1,4
9330,9330,9330,9330,1,1,1,US,US,1994-01-01,0.8582881755749902,0.3143852447003848,0,2
9331,9331,9331,9331,1,1,2,US,US,1994-01-01,0.8590374126946336,0.8941444740505347,1,3
9332,9332,9332,9332,1,1,1,US,US,1994-01-01,0.6789339144507565,0.9172945870263336,0,6
9333,9333,9333,9333,1,1,2,US,US,1994-01-01,0.5697702714558462,0.4834637925937772,1,7
9334,9334,9334,9334,1,1,2,US,US,1994-01-01,0.5995254106856411,0.8299714576575873,0,3
9335,9335,9335,9335,1,1,1,US,US,1994-01-01,0.6665501510425901,0.8868968888064408,0,3
9336,9336,9336,9336,1,1,2,US,US,1994-01-01,0.8563586679365638,0.5992407163877187,0,4
9337,9337,9337,9337,1,1,2,US,US,1994-01-01,0.841096565107825,0.4754929942885717,0,4
9338,9338,9338,9338,1,1,1,US,US,1994-01-01,0.7691905333098665,0.7727520249332205,1,6
9339,9339,9339,9339,1,1,1,US,US,1994-01-01,0.7335997504070242,0.7708980390242894,1,4
9340,9340,9340,9340,1,1,1,US,US,1994-01-01,0.5672649380781214,0.7186192758337921,0,4
9341,9341,9341,9341,1,1,2,US,US,1994-01-01,0.937761550684991,0.7990359765333417,0,4
9342,9342,9342,9342,1,1,2,US,US,1994-01-01,0.0613969164709759,0.8209403020588866,0,5
9343,9343,9343,9343,1,1,1,US,US,1994-01-01,0.7484480321304094,0.6984171214554893,0,4
