,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,predicted_outcome,sensitive_0,feature_1,feature_2,age
8124,8124,8124,8124,8124,1,1,1,US,US,1994-01-01,1,0,1,1,4
8125,8125,8125,8125,8125,1,1,1,US,US,1994-01-01,1,0,4,4,5
8126,8126,8126,8126,8126,1,1,1,US,US,1994-01-01,1,1,1,1,7
8127,8127,8127,8127,8127,1,1,2,US,US,1994-01-01,1,0,1,4,3
8128,8128,8128,8128,8128,1,1,2,US,US,1994-01-01,0,0,1,1,6
8129,8129,8129,8129,8129,1,1,2,US,US,1994-01-01,0,0,1,1,7
8130,8130,8130,8130,8130,1,1,1,US,US,1994-01-01,1,0,1,1,2
8131,8131,8131,8131,8131,1,1,1,US,US,1994-01-01,1,1,4,4,4
8132,8132,8132,8132,8132,1,1,1,US,US,1994-01-01,0,0,1,4,6
8133,8133,8133,8133,8133,1,1,2,US,US,1994-01-01,1,0,1,1,2
8134,8134,8134,8134,8134,1,1,1,US,US,1994-01-01,0,0,1,1,3
8135,8135,8135,8135,8135,1,1,1,US,US,1994-01-01,1,0,1,1,4
8136,8136,8136,8136,8136,1,1,2,US,US,1994-01-01,1,0,1,4,3
8137,8137,8137,8137,8137,1,1,2,US,US,1994-01-01,0,0,1,1,2
8138,8138,8138,8138,8138,1,1,1,US,US,1994-01-01,1,0,1,1,3
8139,8139,8139,8139,8139,1,1,2,US,US,1994-01-01,0,1,4,1,3
8140,8140,8140,8140,8140,1,1,2,US,US,1994-01-01,0,1,1,1,4
8141,8141,8141,8141,8141,1,1,1,US,US,1994-01-01,1,1,4,1,4
8142,8142,8142,8142,8142,1,1,1,US,US,1994-01-01,1,0,1,1,5
8143,8143,8143,8143,8143,1,1,2,US,US,1994-01-01,0,1,1,4,3
8144,8144,8144,8144,8144,1,1,2,US,US,1994-01-01,1,1,4,1,6
8145,8145,8145,8145,8145,1,1,2,US,US,1994-01-01,1,0,1,1,4
8146,8146,8146,8146,8146,1,1,2,US,US,1994-01-01,1,1,1,4,4
8147,8147,8147,8147,8147,1,1,2,US,US,1994-01-01,1,1,1,1,6
8148,8148,8148,8148,8148,1,1,1,US,US,1994-01-01,1,0,4,4,4
8149,8149,8149,8149,8149,1,1,2,US,US,1994-01-01,1,0,4,1,5
8150,8150,8150,8150,8150,1,1,1,US,US,1994-01-01,1,0,1,4,4
8151,8151,8151,8151,8151,1,1,1,US,US,1994-01-01,0,1,1,1,3
8152,8152,8152,8152,8152,1,1,1,US,US,1994-01-01,1,0,4,1,5
8153,8153,8153,8153,8153,1,1,1,US,US,1994-01-01,1,0,1,1,3
8154,8154,8154,8154,8154,1,1,1,US,US,1994-01-01,0,1,1,1,3
8155,8155,8155,8155,8155,1,1,3,US,US,1994-01-01,0,1,1,1,5
8156,8156,8156,8156,8156,1,1,1,US,US,1994-01-01,1,0,1,1,6
8157,8157,8157,8157,8157,1,1,1,US,US,1994-01-01,1,1,1,1,4
8158,8158,8158,8158,8158,1,1,1,US,US,1994-01-01,1,0,4,4,4
8159,8159,8159,8159,8159,1,1,1,US,US,1994-01-01,0,1,1,1,3
8160,8160,8160,8160,8160,1,1,3,US,US,1994-01-01,0,0,4,1,4
8161,8161,8161,8161,8161,1,1,1,US,US,1994-01-01,1,1,4,1,6
8162,8162,8162,8162,8162,1,1,1,US,US,1994-01-01,0,1,1,1,2
8163,8163,8163,8163,8163,1,1,1,US,US,1994-01-01,1,1,4,1,3
8164,8164,8164,8164,8164,1,1,2,US,US,1994-01-01,1,1,4,4,4
8165,8165,8165,8165,8165,1,1,1,US,US,1994-01-01,0,1,1,1,5
8166,8166,8166,8166,8166,1,1,2,US,US,1994-01-01,1,0,1,1,3
8167,8167,8167,8167,8167,1,1,2,US,US,1994-01-01,1,1,4,1,5
8168,8168,8168,8168,8168,1,1,1,US,US,1994-01-01,0,1,1,4,2
8169,8169,8169,8169,8169,1,1,1,US,US,1994-01-01,1,1,1,1,4
8170,8170,8170,8170,8170,1,1,2,US,US,1994-01-01,1,0,1,1,5
8171,8171,8171,8171,8171,1,1,2,US,US,1994-01-01,0,0,1,1,2
8172,8172,8172,8172,8172,1,1,2,US,US,1994-01-01,0,1,4,1,5
8173,8173,8173,8173,8173,1,1,2,US,US,1994-01-01,1,1,4,1,6
8174,8174,8174,8174,8174,1,1,1,US,US,1994-01-01,1,1,1,4,5
8175,8175,8175,8175,8175,1,1,2,US,US,1994-01-01,0,1,4,4,5
8176,8176,8176,8176,8176,1,1,2,US,US,1994-01-01,0,1,1,1,6
8177,8177,8177,8177,8177,1,1,1,US,US,1994-01-01,1,0,1,4,4
8178,8178,8178,8178,8178,1,1,2,US,US,1994-01-01,0,1,1,4,4
8179,8179,8179,8179,8179,1,1,1,US,US,1994-01-01,1,0,1,1,4
8180,8180,8180,8180,8180,1,1,2,US,US,1994-01-01,1,1,1,1,4
8181,8181,8181,8181,8181,1,1,2,US,US,1994-01-01,1,0,4,1,2
8182,8182,8182,8182,8182,1,1,2,US,US,1994-01-01,1,1,1,1,3
8183,8183,8183,8183,8183,1,1,1,US,US,1994-01-01,1,0,1,4,3
8184,8184,8184,8184,8184,1,1,2,US,US,1994-01-01,0,1,1,1,4
8185,8185,8185,8185,8185,1,1,1,US,US,1994-01-01,0,0,4,1,5
8186,8186,8186,8186,8186,1,1,1,US,US,1994-01-01,1,1,1,1,4
8187,8187,8187,8187,8187,1,1,1,US,US,1994-01-01,0,0,4,1,4
8188,8188,8188,8188,8188,1,1,1,US,US,1994-01-01,0,1,1,1,5
8189,8189,8189,8189,8189,1,1,2,US,US,1994-01-01,0,0,1,1,3
8190,8190,8190,8190,8190,1,1,1,US,US,1994-01-01,0,1,4,4,3
8191,8191,8191,8191,8191,1,1,2,US,US,1994-01-01,1,1,1,1,5
8192,8192,8192,8192,8192,1,1,1,US,US,1994-01-01,0,0,1,4,4
8193,8193,8193,8193,8193,1,1,2,US,US,1994-01-01,0,1,1,4,3
8194,8194,8194,8194,8194,1,1,1,US,US,1994-01-01,0,1,1,4,3
8195,8195,8195,8195,8195,1,1,2,US,US,1994-01-01,0,1,1,1,4
8196,8196,8196,8196,8196,1,1,1,US,US,1994-01-01,0,1,1,1,4
8197,8197,8197,8197,8197,1,1,1,US,US,1994-01-01,0,0,4,1,3
8198,8198,8198,8198,8198,1,1,2,US,US,1994-01-01,1,1,1,4,4
8199,8199,8199,8199,8199,1,1,2,US,US,1994-01-01,1,0,1,1,6
8200,8200,8200,8200,8200,1,1,1,US,US,1994-01-01,0,1,1,1,2
8201,8201,8201,8201,8201,1,1,1,US,US,1994-01-01,1,1,1,4,5
8202,8202,8202,8202,8202,1,1,1,US,US,1994-01-01,0,1,1,1,5
8203,8203,8203,8203,8203,1,1,1,US,US,1994-01-01,1,0,4,4,2
8204,8204,8204,8204,8204,1,1,2,US,US,1994-01-01,1,0,4,1,4
8205,8205,8205,8205,8205,1,1,2,US,US,1994-01-01,0,0,1,1,4
8206,8206,8206,8206,8206,1,1,1,US,US,1994-01-01,1,0,1,1,3
8207,8207,8207,8207,8207,1,1,1,US,US,1994-01-01,1,0,4,1,3
8208,8208,8208,8208,8208,1,1,2,US,US,1994-01-01,1,0,1,4,4
8209,8209,8209,8209,8209,1,1,2,US,US,1994-01-01,0,1,4,4,4
8210,8210,8210,8210,8210,1,1,1,US,US,1994-01-01,0,1,4,1,3
8211,8211,8211,8211,8211,1,1,1,US,US,1994-01-01,0,0,1,4,4
8212,8212,8212,8212,8212,1,1,1,US,US,1994-01-01,0,0,1,1,7
8213,8213,8213,8213,8213,1,1,1,US,US,1994-01-01,1,0,4,1,5
8214,8214,8214,8214,8214,1,1,2,US,US,1994-01-01,0,0,4,4,6
8215,8215,8215,8215,8215,1,1,2,US,US,1994-01-01,0,1,1,1,4
8216,8216,8216,8216,8216,1,1,2,US,US,1994-01-01,0,0,1,1,5
8217,8217,8217,8217,8217,1,1,1,US,US,1994-01-01,1,1,1,1,7
8218,8218,8218,8218,8218,1,1,1,US,US,1994-01-01,1,1,1,4,5
8219,8219,8219,8219,8219,1,1,1,US,US,1994-01-01,1,0,1,1,4
8220,8220,8220,8220,8220,1,1,2,US,US,1994-01-01,0,1,4,1,3
8221,8221,8221,8221,8221,1,1,1,US,US,1994-01-01,0,0,1,1,5
8222,8222,8222,8222,8222,1,1,2,US,US,1994-01-01,1,0,1,1,2
8223,8223,8223,8223,8223,1,1,1,US,US,1994-01-01,1,0,1,1,6
8224,8224,8224,8224,8224,1,1,1,US,US,1994-01-01,1,1,4,4,2
8225,8225,8225,8225,8225,1,1,1,US,US,1994-01-01,1,0,4,1,5
8226,8226,8226,8226,8226,1,1,2,US,US,1994-01-01,1,1,1,1,4
8227,8227,8227,8227,8227,1,1,1,US,US,1994-01-01,1,0,4,1,3
8228,8228,8228,8228,8228,1,1,3,US,US,1994-01-01,1,1,1,1,3
8229,8229,8229,8229,8229,1,1,1,US,US,1994-01-01,0,1,4,1,7
8230,8230,8230,8230,8230,1,1,1,US,US,1994-01-01,0,1,1,4,3
8231,8231,8231,8231,8231,1,1,2,US,US,1994-01-01,0,0,1,4,3
8232,8232,8232,8232,8232,1,1,2,US,US,1994-01-01,1,1,4,1,6
8233,8233,8233,8233,8233,1,1,2,US,US,1994-01-01,1,1,4,1,7
8234,8234,8234,8234,8234,1,1,2,US,US,1994-01-01,0,0,1,4,5
8235,8235,8235,8235,8235,1,1,2,US,US,1994-01-01,1,0,1,4,2
8236,8236,8236,8236,8236,1,1,2,US,US,1994-01-01,1,1,1,1,3
8237,8237,8237,8237,8237,1,1,2,US,US,1994-01-01,1,0,1,1,7
8238,8238,8238,8238,8238,1,1,1,US,US,1994-01-01,0,0,1,4,7
8239,8239,8239,8239,8239,1,1,1,US,US,1994-01-01,0,0,4,1,2
8240,8240,8240,8240,8240,1,1,2,US,US,1994-01-01,0,1,4,1,2
8241,8241,8241,8241,8241,1,1,1,US,US,1994-01-01,1,1,1,4,2
8242,8242,8242,8242,8242,1,1,2,US,US,1994-01-01,1,0,4,1,4
8243,8243,8243,8243,8243,1,1,1,US,US,1994-01-01,0,0,4,1,5
8244,8244,8244,8244,8244,1,1,3,US,US,1994-01-01,1,0,1,4,2
8245,8245,8245,8245,8245,1,1,2,US,US,1994-01-01,1,1,1,4,3
8246,8246,8246,8246,8246,1,1,2,US,US,1994-01-01,1,0,1,4,4
8247,8247,8247,8247,8247,1,1,2,US,US,1994-01-01,0,1,4,1,2
8248,8248,8248,8248,8248,1,1,1,US,US,1994-01-01,1,1,4,1,3
8249,8249,8249,8249,8249,1,1,1,US,US,1994-01-01,1,0,4,1,3
8250,8250,8250,8250,8250,1,1,2,US,US,1994-01-01,0,0,4,4,6
8251,8251,8251,8251,8251,1,1,2,US,US,1994-01-01,1,1,1,4,3
8252,8252,8252,8252,8252,1,1,2,US,US,1994-01-01,0,1,1,1,4
8253,8253,8253,8253,8253,1,1,1,US,US,1994-01-01,1,1,4,1,3
8254,8254,8254,8254,8254,1,1,2,US,US,1994-01-01,1,0,4,1,4
8255,8255,8255,8255,8255,1,1,2,US,US,1994-01-01,1,0,1,1,3
8256,8256,8256,8256,8256,1,1,2,US,US,1994-01-01,1,1,4,1,5
8257,8257,8257,8257,8257,1,1,2,US,US,1994-01-01,0,0,4,4,6
8258,8258,8258,8258,8258,1,1,2,US,US,1994-01-01,1,1,1,1,6
8259,8259,8259,8259,8259,1,1,2,US,US,1994-01-01,1,0,1,1,5
8260,8260,8260,8260,8260,1,1,1,US,US,1994-01-01,0,1,1,4,3
8261,8261,8261,8261,8261,1,1,1,US,US,1994-01-01,1,1,1,4,2
8262,8262,8262,8262,8262,1,1,1,US,US,1994-01-01,0,1,1,1,6
8263,8263,8263,8263,8263,1,1,2,US,US,1994-01-01,0,1,1,1,5
8264,8264,8264,8264,8264,1,1,1,US,US,1994-01-01,1,1,4,1,6
8265,8265,8265,8265,8265,1,1,2,US,US,1994-01-01,1,0,1,1,3
8266,8266,8266,8266,8266,1,1,2,US,US,1994-01-01,0,1,1,4,3
8267,8267,8267,8267,8267,1,1,2,US,US,1994-01-01,1,1,1,1,3
8268,8268,8268,8268,8268,1,1,2,US,US,1994-01-01,0,0,1,4,4
8269,8269,8269,8269,8269,1,1,1,US,US,1994-01-01,1,1,4,1,2
8270,8270,8270,8270,8270,1,1,2,US,US,1994-01-01,1,1,1,1,7
8271,8271,8271,8271,8271,1,1,2,US,US,1994-01-01,1,0,1,1,5
8272,8272,8272,8272,8272,1,1,1,US,US,1994-01-01,1,1,1,1,4
8273,8273,8273,8273,8273,1,1,1,US,US,1994-01-01,1,1,1,1,3
8274,8274,8274,8274,8274,1,1,2,US,US,1994-01-01,0,0,1,1,3
8275,8275,8275,8275,8275,1,1,1,US,US,1994-01-01,0,1,1,1,3
8276,8276,8276,8276,8276,1,1,2,US,US,1994-01-01,0,1,1,1,3
8277,8277,8277,8277,8277,1,1,2,US,US,1994-01-01,0,1,1,1,5
8278,8278,8278,8278,8278,1,1,1,US,US,1994-01-01,0,0,1,4,4
8279,8279,8279,8279,8279,1,1,2,US,US,1994-01-01,1,0,4,1,5
8280,8280,8280,8280,8280,1,1,3,US,US,1994-01-01,0,0,1,4,5
8281,8281,8281,8281,8281,1,1,2,US,US,1994-01-01,1,0,4,1,6
8282,8282,8282,8282,8282,1,1,1,US,US,1994-01-01,1,0,1,4,3
8283,8283,8283,8283,8283,1,1,1,US,US,1994-01-01,1,1,1,1,3
8284,8284,8284,8284,8284,1,1,2,US,US,1994-01-01,1,0,1,1,4
8285,8285,8285,8285,8285,1,1,2,US,US,1994-01-01,1,0,4,4,2
8286,8286,8286,8286,8286,1,1,2,US,US,1994-01-01,0,1,4,1,2
8287,8287,8287,8287,8287,1,1,1,US,US,1994-01-01,0,0,1,4,4
8288,8288,8288,8288,8288,1,1,2,US,US,1994-01-01,0,0,4,1,4
8289,8289,8289,8289,8289,1,1,2,US,US,1994-01-01,1,0,1,1,4
8290,8290,8290,8290,8290,1,1,2,US,US,1994-01-01,1,1,1,4,3
8291,8291,8291,8291,8291,1,1,2,US,US,1994-01-01,1,0,1,1,4
8292,8292,8292,8292,8292,1,1,2,US,US,1994-01-01,0,0,1,4,3
8293,8293,8293,8293,8293,1,1,1,US,US,1994-01-01,0,0,1,1,3
8294,8294,8294,8294,8294,1,1,1,US,US,1994-01-01,1,0,1,1,3
8295,8295,8295,8295,8295,1,1,1,US,US,1994-01-01,0,1,4,1,4
8296,8296,8296,8296,8296,1,1,2,US,US,1994-01-01,0,1,4,1,5
8297,8297,8297,8297,8297,1,1,2,US,US,1994-01-01,0,0,1,1,4
8298,8298,8298,8298,8298,1,1,2,US,US,1994-01-01,1,0,1,4,6
8299,8299,8299,8299,8299,1,1,1,US,US,1994-01-01,0,0,1,1,3
8300,8300,8300,8300,8300,1,1,1,US,US,1994-01-01,1,1,1,1,4
8301,8301,8301,8301,8301,1,1,1,US,US,1994-01-01,1,0,1,1,2
8302,8302,8302,8302,8302,1,1,2,US,US,1994-01-01,1,1,4,4,4
8303,8303,8303,8303,8303,1,1,2,US,US,1994-01-01,1,0,1,4,4
8304,8304,8304,8304,8304,1,1,2,US,US,1994-01-01,1,1,1,1,4
8305,8305,8305,8305,8305,1,1,2,US,US,1994-01-01,0,1,4,1,4
8306,8306,8306,8306,8306,1,1,2,US,US,1994-01-01,1,1,1,1,5
8307,8307,8307,8307,8307,1,1,2,US,US,1994-01-01,1,0,1,4,7
8308,8308,8308,8308,8308,1,1,2,US,US,1994-01-01,1,0,1,1,2
8309,8309,8309,8309,8309,1,1,1,US,US,1994-01-01,1,1,1,1,3
8310,8310,8310,8310,8310,1,1,2,US,US,1994-01-01,0,1,1,1,6
8311,8311,8311,8311,8311,1,1,2,US,US,1994-01-01,1,0,4,1,3
8312,8312,8312,8312,8312,1,1,1,US,US,1994-01-01,0,0,1,1,4
8313,8313,8313,8313,8313,1,1,2,US,US,1994-01-01,0,0,1,1,4
8314,8314,8314,8314,8314,1,1,2,US,US,1994-01-01,1,0,1,1,6
8315,8315,8315,8315,8315,1,1,1,US,US,1994-01-01,0,1,1,4,5
8316,8316,8316,8316,8316,1,1,2,US,US,1994-01-01,1,0,4,1,4
8317,8317,8317,8317,8317,1,1,2,US,US,1994-01-01,1,0,1,1,7
8318,8318,8318,8318,8318,1,1,1,US,US,1994-01-01,1,0,1,1,6
8319,8319,8319,8319,8319,1,1,2,US,US,1994-01-01,0,1,1,1,6
8320,8320,8320,8320,8320,1,1,1,US,US,1994-01-01,0,1,4,1,4
8321,8321,8321,8321,8321,1,1,2,US,US,1994-01-01,1,0,1,1,3
8322,8322,8322,8322,8322,1,1,1,US,US,1994-01-01,1,0,4,1,3
8323,8323,8323,8323,8323,1,1,2,US,US,1994-01-01,0,0,1,4,4
8324,8324,8324,8324,8324,1,1,2,US,US,1994-01-01,1,1,1,1,2
8325,8325,8325,8325,8325,1,1,2,US,US,1994-01-01,1,0,1,1,2
8326,8326,8326,8326,8326,1,1,2,US,US,1994-01-01,1,0,4,1,3
8327,8327,8327,8327,8327,1,1,2,US,US,1994-01-01,1,0,1,4,5
8328,8328,8328,8328,8328,1,1,1,US,US,1994-01-01,1,1,1,1,2
8329,8329,8329,8329,8329,1,1,1,US,US,1994-01-01,1,0,1,1,3
8330,8330,8330,8330,8330,1,1,2,US,US,1994-01-01,1,0,4,1,3
8331,8331,8331,8331,8331,1,1,1,US,US,1994-01-01,1,1,4,1,6
8332,8332,8332,8332,8332,1,1,1,US,US,1994-01-01,1,1,4,4,4
8333,8333,8333,8333,8333,1,1,1,US,US,1994-01-01,1,0,4,1,4
8334,8334,8334,8334,8334,1,1,1,US,US,1994-01-01,1,0,1,1,5
8335,8335,8335,8335,8335,1,1,2,US,US,1994-01-01,1,1,1,1,3
8336,8336,8336,8336,8336,1,1,3,US,US,1994-01-01,1,1,1,4,4
8337,8337,8337,8337,8337,1,1,1,US,US,1994-01-01,0,0,1,1,2
8338,8338,8338,8338,8338,1,1,1,US,US,1994-01-01,1,1,1,4,4
8339,8339,8339,8339,8339,1,1,1,US,US,1994-01-01,0,0,1,1,7
8340,8340,8340,8340,8340,1,1,2,US,US,1994-01-01,1,0,4,4,4
8341,8341,8341,8341,8341,1,1,2,US,US,1994-01-01,1,1,1,1,2
8342,8342,8342,8342,8342,1,1,1,US,US,1994-01-01,1,1,1,1,3
8343,8343,8343,8343,8343,1,1,1,US,US,1994-01-01,0,0,4,1,3
8344,8344,8344,8344,8344,1,1,1,US,US,1994-01-01,1,1,4,1,4
8345,8345,8345,8345,8345,1,1,1,US,US,1994-01-01,1,0,4,1,6
8346,8346,8346,8346,8346,1,1,2,US,US,1994-01-01,0,0,4,1,3
8347,8347,8347,8347,8347,1,1,1,US,US,1994-01-01,1,0,1,1,6
8348,8348,8348,8348,8348,1,1,1,US,US,1994-01-01,1,0,1,1,3
8349,8349,8349,8349,8349,1,1,1,US,US,1994-01-01,1,0,1,1,2
8350,8350,8350,8350,8350,1,1,1,US,US,1994-01-01,0,1,1,1,2
8351,8351,8351,8351,8351,1,1,2,US,US,1994-01-01,1,0,1,4,3
8352,8352,8352,8352,8352,1,1,1,US,US,1994-01-01,1,0,1,4,2
8353,8353,8353,8353,8353,1,1,1,US,US,1994-01-01,1,0,1,1,3
8354,8354,8354,8354,8354,1,1,1,US,US,1994-01-01,1,1,1,1,3
8355,8355,8355,8355,8355,1,1,2,US,US,1994-01-01,0,1,1,1,4
8356,8356,8356,8356,8356,1,1,1,US,US,1994-01-01,0,0,4,1,5
8357,8357,8357,8357,8357,1,1,2,US,US,1994-01-01,1,1,4,4,2
8358,8358,8358,8358,8358,1,1,2,US,US,1994-01-01,0,1,1,1,5
8359,8359,8359,8359,8359,1,1,2,US,US,1994-01-01,1,1,4,1,4
8360,8360,8360,8360,8360,1,1,1,US,US,1994-01-01,0,1,1,4,5
8361,8361,8361,8361,8361,1,1,2,US,US,1994-01-01,1,0,4,4,2
8362,8362,8362,8362,8362,1,1,2,US,US,1994-01-01,1,0,4,1,3
8363,8363,8363,8363,8363,1,1,3,US,US,1994-01-01,1,0,1,1,4
8364,8364,8364,8364,8364,1,1,1,US,US,1994-01-01,1,1,1,1,4
8365,8365,8365,8365,8365,1,1,1,US,US,1994-01-01,0,1,1,1,5
8366,8366,8366,8366,8366,1,1,2,US,US,1994-01-01,0,1,1,1,3
8367,8367,8367,8367,8367,1,1,1,US,US,1994-01-01,1,1,1,1,4
8368,8368,8368,8368,8368,1,1,2,US,US,1994-01-01,1,1,1,4,4
8369,8369,8369,8369,8369,1,1,1,US,US,1994-01-01,1,1,1,4,4
8370,8370,8370,8370,8370,1,1,2,US,US,1994-01-01,1,1,1,1,4
8371,8371,8371,8371,8371,1,1,2,US,US,1994-01-01,1,0,1,1,5
8372,8372,8372,8372,8372,1,1,2,US,US,1994-01-01,0,0,1,1,2
8373,8373,8373,8373,8373,1,1,2,US,US,1994-01-01,0,0,1,1,7
8374,8374,8374,8374,8374,1,1,2,US,US,1994-01-01,0,1,4,1,4
8375,8375,8375,8375,8375,1,1,1,US,US,1994-01-01,1,0,4,1,3
8376,8376,8376,8376,8376,1,1,2,US,US,1994-01-01,0,0,1,1,6
8377,8377,8377,8377,8377,1,1,2,US,US,1994-01-01,1,1,1,1,2
8378,8378,8378,8378,8378,1,1,1,US,US,1994-01-01,1,0,1,4,7
8379,8379,8379,8379,8379,1,1,2,US,US,1994-01-01,1,1,4,4,4
8380,8380,8380,8380,8380,1,1,2,US,US,1994-01-01,0,1,1,1,4
8381,8381,8381,8381,8381,1,1,1,US,US,1994-01-01,0,1,4,1,6
8382,8382,8382,8382,8382,1,1,2,US,US,1994-01-01,0,1,1,1,3
8383,8383,8383,8383,8383,1,1,2,US,US,1994-01-01,1,1,1,1,5
8384,8384,8384,8384,8384,1,1,2,US,US,1994-01-01,0,1,1,1,3
8385,8385,8385,8385,8385,1,1,1,US,US,1994-01-01,0,1,1,1,3
8386,8386,8386,8386,8386,1,1,3,US,US,1994-01-01,0,0,1,1,4
8387,8387,8387,8387,8387,1,1,1,US,US,1994-01-01,1,0,1,4,6
8388,8388,8388,8388,8388,1,1,2,US,US,1994-01-01,1,1,1,1,4
8389,8389,8389,8389,8389,1,1,2,US,US,1994-01-01,1,1,1,1,3
8390,8390,8390,8390,8390,1,1,2,US,US,1994-01-01,1,0,1,1,4
8391,8391,8391,8391,8391,1,1,2,US,US,1994-01-01,1,0,1,1,4
8392,8392,8392,8392,8392,1,1,1,US,US,1994-01-01,0,0,1,1,4
8393,8393,8393,8393,8393,1,1,1,US,US,1994-01-01,0,0,4,1,3
8394,8394,8394,8394,8394,1,1,1,US,US,1994-01-01,1,1,1,4,3
8395,8395,8395,8395,8395,1,1,2,US,US,1994-01-01,1,0,1,1,2
8396,8396,8396,8396,8396,1,1,2,US,US,1994-01-01,0,1,1,4,4
8397,8397,8397,8397,8397,1,1,1,US,US,1994-01-01,1,1,1,1,3
8398,8398,8398,8398,8398,1,1,2,US,US,1994-01-01,1,1,1,4,4
8399,8399,8399,8399,8399,1,1,2,US,US,1994-01-01,1,0,1,1,3
8400,8400,8400,8400,8400,1,1,2,US,US,1994-01-01,1,0,1,1,4
8401,8401,8401,8401,8401,1,1,1,US,US,1994-01-01,0,0,1,4,3
8402,8402,8402,8402,8402,1,1,2,US,US,1994-01-01,1,0,1,4,3
8403,8403,8403,8403,8403,1,1,1,US,US,1994-01-01,1,0,1,4,4
8404,8404,8404,8404,8404,1,1,3,US,US,1994-01-01,1,0,4,1,2
8405,8405,8405,8405,8405,1,1,1,US,US,1994-01-01,0,0,4,4,5
8406,8406,8406,8406,8406,1,1,1,US,US,1994-01-01,0,0,1,1,7
8407,8407,8407,8407,8407,1,1,1,US,US,1994-01-01,1,0,1,4,3
8408,8408,8408,8408,8408,1,1,1,US,US,1994-01-01,1,1,1,4,4
8409,8409,8409,8409,8409,1,1,1,US,US,1994-01-01,0,0,4,1,2
8410,8410,8410,8410,8410,1,1,2,US,US,1994-01-01,0,1,1,1,6
8411,8411,8411,8411,8411,1,1,1,US,US,1994-01-01,0,1,1,1,3
8412,8412,8412,8412,8412,1,1,1,US,US,1994-01-01,1,0,1,1,4
8413,8413,8413,8413,8413,1,1,1,US,US,1994-01-01,1,0,4,1,4
8414,8414,8414,8414,8414,1,1,2,US,US,1994-01-01,0,1,4,1,4
8415,8415,8415,8415,8415,1,1,1,US,US,1994-01-01,0,1,4,1,5
8416,8416,8416,8416,8416,1,1,2,US,US,1994-01-01,0,1,4,1,4
8417,8417,8417,8417,8417,1,1,3,US,US,1994-01-01,0,1,1,1,4
8418,8418,8418,8418,8418,1,1,2,US,US,1994-01-01,1,1,1,1,3
8419,8419,8419,8419,8419,1,1,1,US,US,1994-01-01,1,0,4,4,4
8420,8420,8420,8420,8420,1,1,2,US,US,1994-01-01,0,1,1,1,4
8421,8421,8421,8421,8421,1,1,1,US,US,1994-01-01,0,1,1,1,3
8422,8422,8422,8422,8422,1,1,3,US,US,1994-01-01,0,0,1,4,3
8423,8423,8423,8423,8423,1,1,2,US,US,1994-01-01,1,0,1,1,3
8424,8424,8424,8424,8424,1,1,1,US,US,1994-01-01,1,1,1,1,3
8425,8425,8425,8425,8425,1,1,1,US,US,1994-01-01,0,1,1,1,5
8426,8426,8426,8426,8426,1,1,2,US,US,1994-01-01,1,1,1,1,7
8427,8427,8427,8427,8427,1,1,1,US,US,1994-01-01,0,0,1,4,4
8428,8428,8428,8428,8428,1,1,3,US,US,1994-01-01,1,0,1,4,6
8429,8429,8429,8429,8429,1,1,2,US,US,1994-01-01,1,0,1,4,5
8430,8430,8430,8430,8430,1,1,2,US,US,1994-01-01,1,0,1,1,5
8431,8431,8431,8431,8431,1,1,1,US,US,1994-01-01,0,1,1,1,3
8432,8432,8432,8432,8432,1,1,2,US,US,1994-01-01,0,0,4,4,3
8433,8433,8433,8433,8433,1,1,2,US,US,1994-01-01,1,0,4,4,4
8434,8434,8434,8434,8434,1,1,2,US,US,1994-01-01,1,0,1,1,4
8435,8435,8435,8435,8435,1,1,1,US,US,1994-01-01,0,1,1,4,4
8436,8436,8436,8436,8436,1,1,2,US,US,1994-01-01,1,1,1,1,4
8437,8437,8437,8437,8437,1,1,1,US,US,1994-01-01,1,1,1,1,2
8438,8438,8438,8438,8438,1,1,1,US,US,1994-01-01,0,1,1,1,5
8439,8439,8439,8439,8439,1,1,1,US,US,1994-01-01,0,1,4,1,5
8440,8440,8440,8440,8440,1,1,2,US,US,1994-01-01,0,1,1,1,3
8441,8441,8441,8441,8441,1,1,2,US,US,1994-01-01,1,0,4,1,4
8442,8442,8442,8442,8442,1,1,1,US,US,1994-01-01,1,0,1,1,5
8443,8443,8443,8443,8443,1,1,1,US,US,1994-01-01,0,0,4,1,5
8444,8444,8444,8444,8444,1,1,1,US,US,1994-01-01,1,1,4,4,2
8445,8445,8445,8445,8445,1,1,2,US,US,1994-01-01,0,0,4,1,6
8446,8446,8446,8446,8446,1,1,2,US,US,1994-01-01,1,1,4,1,2
8447,8447,8447,8447,8447,1,1,1,US,US,1994-01-01,0,1,1,1,5
8448,8448,8448,8448,8448,1,1,1,US,US,1994-01-01,1,0,1,1,3
8449,8449,8449,8449,8449,1,1,1,US,US,1994-01-01,1,0,4,4,5
8450,8450,8450,8450,8450,1,1,2,US,US,1994-01-01,1,1,4,1,3
8451,8451,8451,8451,8451,1,1,1,US,US,1994-01-01,1,0,1,1,5
8452,8452,8452,8452,8452,1,1,1,US,US,1994-01-01,1,1,4,1,3
8453,8453,8453,8453,8453,1,1,1,US,US,1994-01-01,0,0,4,1,2
8454,8454,8454,8454,8454,1,1,1,US,US,1994-01-01,1,1,1,1,6
