date,ethnicity,sex,age,sensitive_0,feature_0,predicted_outcome,recorded_outcome
1994-01-01,1,1,3,0,3,0.3462841472693065,0.015329952436963
1994-01-01,1,1,5,0,2,0.950975890193016,0.0776127200511696
1994-01-01,1,1,3,0,1,0.1117834095805182,0.9656778827617296
1994-01-01,1,1,2,0,2,0.0287347779397059,0.4822057724292553
1994-01-01,1,1,5,1,2,0.1042103878422164,0.1811027725734433
1994-01-01,1,1,2,1,2,0.9172969851031822,0.2007491640262486
1994-01-01,1,1,4,1,1,0.7014308508923294,0.1836853057641225
1994-01-01,1,1,4,1,2,0.7125217410615334,0.9409807809872692
1994-01-01,1,1,5,0,3,0.5372113417697213,0.9845154431095792
1994-01-01,1,1,4,0,1,0.388473192086147,0.695948953553363
1994-01-01,1,1,3,0,2,0.6737247542467757,0.1701522895465445
1994-01-01,1,1,6,1,2,0.816786524329634,0.9912256864008532
1994-01-01,1,1,4,0,2,0.197771973213898,0.0820572327525108
1994-01-01,1,1,4,0,2,0.173646966544233,0.6184006232118511
1994-01-01,1,1,3,1,1,0.5987009636764427,0.0431280040051155
1994-01-01,1,1,3,1,1,0.5308352134150425,0.9285456162487488
1994-01-01,1,1,3,1,1,0.8867575415271365,0.0839600680238251
1994-01-01,1,1,3,0,1,0.8280239265579921,0.9930139388670424
1994-01-01,1,1,5,0,2,0.7015106996796396,0.6509453781309675
1994-01-01,1,1,4,0,2,0.5155216501234624,0.2460187420419157
1994-01-01,1,1,3,1,1,0.1530547410566831,0.3979754725944353
1994-01-01,1,1,2,0,2,0.0194727824945651,0.7322857763727166
1994-01-01,1,1,4,0,1,0.1118704357998289,0.6149647390132261
1994-01-01,1,1,6,1,2,0.6998553949843188,0.5286232807341262
1994-01-01,1,1,4,0,2,0.3466073226061161,0.1310995840650179
1994-01-01,1,1,3,0,1,0.4319597608372656,0.9985997538696638
1994-01-01,1,1,2,0,1,0.3877013867076715,0.7169682976038729
1994-01-01,1,1,2,0,1,0.6733693471156559,0.685199031903363
1994-01-01,1,1,5,1,1,0.9118156761391434,0.210789238975087
1994-01-01,1,1,3,1,2,0.6329092097662812,0.1863502009624989
1994-01-01,1,1,3,1,2,0.1839983556356236,0.2121114406235839
1994-01-01,1,1,2,1,1,0.2182714394929319,0.9292036279692384
1994-01-01,1,1,5,0,1,0.1715545196878683,0.1361074408675187
1994-01-01,1,1,5,0,1,0.1224698309283547,0.0162621252361094
1994-01-01,1,1,3,1,1,0.7017456557629842,0.4452565454229591
1994-01-01,1,1,4,0,2,0.7665351018295363,0.9687580484824488
1994-01-01,1,1,4,0,2,0.1016938409275861,0.2803038788880482
1994-01-01,1,1,3,1,1,0.9487240280700412,0.6622006908372853
1994-01-01,1,1,4,1,1,0.5493057748483734,0.9790770442161364
1994-01-01,1,1,3,1,2,0.8155976966044782,0.0746472316818566
1994-01-01,1,1,4,0,1,0.35362797525496,0.2026095011638529
1994-01-01,1,1,2,0,1,0.7662230129054617,0.8551245578925983
1994-01-01,1,1,3,1,2,0.901843567039322,0.6404804754815876
1994-01-01,1,1,4,0,2,0.2057983454040145,0.7062728039160955
1994-01-01,1,1,6,0,2,0.668695447176346,0.1191269772250439
1994-01-01,1,1,4,0,1,0.9165119941492774,0.7117534218791663
1994-01-01,1,1,4,1,1,0.1610713611137415,0.5357583737776919
1994-01-01,1,1,5,1,1,0.974516735800021,0.4526369410666442
1994-01-01,1,1,4,0,2,0.1829154812683201,0.8593842863006979
1994-01-01,1,1,3,0,2,0.1410955780845848,0.8379330457216634
1994-01-01,1,1,7,1,2,0.24582760511692,0.8377594563957402
1994-01-01,1,1,4,1,2,0.5593175132816722,0.9893448933661032
1994-01-01,1,1,3,1,1,0.8714275474108796,0.3085114937139977
1994-01-01,1,1,6,0,2,0.5930576505630593,0.9760980497175926
1994-01-01,1,1,3,1,2,0.8204391904527508,0.6985234545852814
1994-01-01,1,1,5,0,1,0.2230933291034828,0.720918769387527
1994-01-01,1,1,5,0,1,0.1804384372117017,0.0212387948394429
1994-01-01,1,1,6,1,2,0.606664947483269,0.3416024143230076
1994-01-01,1,1,4,1,2,0.5713350396969403,0.2513792484065685
1994-01-01,1,1,5,1,1,0.647372376085039,0.0711624474254471
1994-01-01,1,1,4,1,2,0.1924552798891879,0.5641291722542247
1994-01-01,1,1,7,0,1,0.7417417799591862,0.0984497214165125
1994-01-01,1,1,3,1,2,0.5436485155113664,0.0128979401719579
1994-01-01,1,1,3,0,2,0.5884781069065707,0.2915362117087128
1994-01-01,1,1,3,1,2,0.5403898690918529,0.7927320493168353
1994-01-01,1,1,3,1,2,0.3275763837152735,0.4033839973231477
1994-01-01,1,1,2,1,2,0.2787583172239298,0.7734835393735532
1994-01-01,1,1,3,1,2,0.4455792155025951,0.7704751487504492
1994-01-01,1,1,3,1,2,0.5204852995667444,0.4062310600204909
1994-01-01,1,1,4,0,2,0.2080551867686554,0.056520953257591
1994-01-01,1,1,4,0,2,0.3568443042241392,0.9991740912518974
1994-01-01,1,1,2,1,3,0.2298650177596775,0.0530951882853336
1994-01-01,1,1,6,0,1,0.8248254131827762,0.7174760595326928
1994-01-01,1,1,6,0,1,0.4161451388685097,0.1953533256496324
1994-01-01,1,1,4,1,3,0.4429569182006767,0.8694141197049274
1994-01-01,1,1,3,1,1,0.4822532044080256,0.0660282507172673
1994-01-01,1,1,3,1,2,0.2667118329649822,0.789618244817007
1994-01-01,1,1,3,1,2,0.3069489918117475,0.9222625968608976
1994-01-01,1,1,3,0,1,0.4827850081804418,0.9820823488831508
1994-01-01,1,1,4,1,2,0.2258766208365004,0.8332793795337348
1994-01-01,1,1,4,1,1,0.3938029583108014,0.4647613388787207
1994-01-01,1,1,4,1,2,0.7448214303487906,0.1144734055840942
1994-01-01,1,1,2,1,1,0.9043010595247744,0.4129253179898353
1994-01-01,1,1,4,1,1,0.6127270435562374,0.6824190098429768
1994-01-01,1,1,3,1,2,0.9487954068114848,0.9450943467261186
1994-01-01,1,1,3,0,1,0.7473088215887584,0.6445579141648277
1994-01-01,1,1,2,0,1,0.7564690854423539,0.5476490966339604
1994-01-01,1,1,4,1,1,0.8020317599810284,0.3321697667378915
1994-01-01,1,1,5,0,2,0.1337757020637631,0.0743055308371214
1994-01-01,1,1,4,1,1,0.4651452009879376,0.7016841765626133
1994-01-01,1,1,6,0,2,0.5919033664540772,0.9487845774410478
1994-01-01,1,1,2,0,1,0.9023730411880772,0.5294501364248614
1994-01-01,1,1,5,1,1,0.5537151842354806,0.3934156772085773
1994-01-01,1,1,2,1,1,0.6144249061054172,0.6317908614468954
1994-01-01,1,1,4,1,2,0.1517169082514097,0.541820961577999
1994-01-01,1,1,3,1,2,0.8946421387812685,0.8075485929874396
1994-01-01,1,1,6,1,1,0.2702754274622838,0.342873004728673
1994-01-01,1,1,3,1,1,0.8230151175763792,0.3654296732133428
1994-01-01,1,1,4,0,1,0.376884236831441,0.5387349648265256
1994-01-01,1,1,6,1,1,0.6707169816620027,0.7351006497326426
1994-01-01,1,1,4,1,1,0.365812168559944,0.3223314415613709
1994-01-01,1,1,4,0,2,0.8067407432792195,0.6765484408991402
1994-01-01,1,1,5,1,1,0.3149096607016626,0.1571010927556153
1994-01-01,1,1,2,0,1,0.5930877827738039,0.1780577876937369
1994-01-01,1,1,3,0,1,0.651141162471998,0.9299206061713228
1994-01-01,1,1,3,1,1,0.4271918572729432,0.1254408465506046
1994-01-01,1,1,4,1,2,0.9933291225005212,0.6505112393890233
1994-01-01,1,1,3,0,2,0.5252411844487761,0.5497654877670571
1994-01-01,1,1,4,1,2,0.2854290126739143,0.9702751366068854
1994-01-01,1,1,4,0,1,0.743964587749592,0.2276196855979439
1994-01-01,1,1,7,1,1,0.7932304163702935,0.6681278311107113
1994-01-01,1,1,2,1,1,0.7026654099238585,0.2421508745067443
1994-01-01,1,1,5,1,2,0.2354380694669569,0.8189964451565483
1994-01-01,1,1,2,1,1,0.702447748415534,0.5155857339374592
1994-01-01,1,1,3,1,2,0.7022892940156545,0.1439609941990652
1994-01-01,1,1,6,1,2,0.8105291662627769,0.8714621650074506
1994-01-01,1,1,4,0,1,0.8835608317482558,0.126839204278398
1994-01-01,1,1,2,0,1,0.969195549536888,0.212511629473559
1994-01-01,1,1,3,0,1,0.0134104428330383,0.8128343150062187
1994-01-01,1,1,4,1,1,0.3726176914093777,0.547563317523742
1994-01-01,1,1,2,0,1,0.5449678562086955,0.8988917397519584
1994-01-01,1,1,3,1,1,0.7889434309832503,0.8977012957356881
1994-01-01,1,1,3,0,1,0.2280913834152393,0.1954451351818162
1994-01-01,1,1,3,1,2,0.3469997335195339,0.9388043686474348
1994-01-01,1,1,3,1,1,0.1665307554628652,0.6995100410548031
1994-01-01,1,1,3,1,1,0.1640499400642757,0.5360144524630723
1994-01-01,1,1,3,0,2,0.6368781689397615,0.5323239057704643
1994-01-01,1,1,6,0,1,0.9041391799519436,0.8290418612768307
1994-01-01,1,1,4,1,2,0.6457133108114593,0.617761903847459
1994-01-01,1,1,6,1,2,0.5684798861712965,0.8887357808416418
1994-01-01,1,1,5,1,1,0.6621906720121049,0.163290453692197
1994-01-01,1,1,2,0,2,0.4416700706460524,0.7651292754015184
1994-01-01,1,1,5,0,2,0.1089996831830972,0.1918902352828403
1994-01-01,1,1,4,0,3,0.4725587205366836,0.8548997936608369
1994-01-01,1,1,2,0,2,0.1464096615725519,0.4232362695845631
1994-01-01,1,1,4,0,2,0.3226918109444967,0.3439371134114061
1994-01-01,1,1,6,0,2,0.7600835403590335,0.0212792313977007
1994-01-01,1,1,3,0,1,0.8297196317481972,0.6745239611021894
1994-01-01,1,1,3,0,2,0.7953580265725875,0.9164064499931824
1994-01-01,1,1,6,1,1,0.625908449133699,0.4121732507836316
1994-01-01,1,1,3,1,2,0.7587552994877526,0.4096827785390917
1994-01-01,1,1,2,1,2,0.526436641579336,0.2545233177586259
1994-01-01,1,1,2,1,2,0.4616541231100087,0.3856760542348026
1994-01-01,1,1,3,1,1,0.1681106231421698,0.9207377580058136
1994-01-01,1,1,4,1,2,0.1427820493124993,0.1518791530579155
1994-01-01,1,1,7,1,2,0.9181356890602712,0.8442235473257381
1994-01-01,1,1,2,0,1,0.1051527734135349,0.351806532175497
1994-01-01,1,1,3,0,1,0.377993490594323,0.4651265959355358
1994-01-01,1,1,2,0,1,0.8679791729813964,0.5288546236822245
1994-01-01,1,1,5,0,1,0.8530104380095692,0.2054192152665371
1994-01-01,1,1,3,1,1,0.6917223822954175,0.2215040336233966
1994-01-01,1,1,4,0,1,0.2838796275824985,0.3903022643740987
1994-01-01,1,1,6,0,1,0.3408212361057829,0.1981664228691498
1994-01-01,1,1,6,1,1,0.8268470431862112,0.317574581529292
1994-01-01,1,1,4,1,1,0.9830431089780453,0.2551436699138882
1994-01-01,1,1,2,1,2,0.6215440663337937,0.1981666801079972
1994-01-01,1,1,5,1,1,0.2294916979306024,0.8615207870725511
1994-01-01,1,1,4,1,2,0.4222419830394428,0.0362381996935872
1994-01-01,1,1,5,1,1,0.8997780759415656,0.7327139799655791
1994-01-01,1,1,3,0,2,0.6820070459060767,0.7735107838178457
1994-01-01,1,1,2,0,1,0.5497178782162182,0.8216360397816107
1994-01-01,1,1,5,0,2,0.7879033812065006,0.9823715301594188
1994-01-01,1,1,3,1,2,0.8421131029095961,0.1276452186998119
1994-01-01,1,1,5,0,2,0.4117545466890407,0.0939228964078362
1994-01-01,1,1,6,0,2,0.0921920143679669,0.5754096114689747
1994-01-01,1,1,4,0,1,0.0385580734805695,0.8897295607038385
1994-01-01,1,1,2,0,2,0.6469272548310272,0.7439315292669445
1994-01-01,1,1,3,0,2,0.1357520637156032,0.9000991532202247
1994-01-01,1,1,6,1,2,0.5755987256085784,0.976858656371697
1994-01-01,1,1,4,0,1,0.5542440609854526,0.2758201813097007
1994-01-01,1,1,6,1,1,0.7609533467731616,0.9013581925032476
1994-01-01,1,1,5,1,1,0.5916966015800652,0.6077012706552829
1994-01-01,1,1,4,0,2,0.7892099125436315,0.9498050086747166
1994-01-01,1,1,4,0,1,0.8172223172670702,0.2846122434222363
1994-01-01,1,1,3,1,1,0.8520788513698466,0.108625414494357
1994-01-01,1,1,4,0,2,0.8811962654300397,0.2402119482053395
1994-01-01,1,1,3,0,1,0.4113481409181647,0.918053004380976
1994-01-01,1,1,4,1,3,0.4769520379747835,0.8460234508925057
1994-01-01,1,1,4,1,2,0.7610820073314282,0.2970049379289769
1994-01-01,1,1,4,1,2,0.8470792037322926,0.2519740126924183
1994-01-01,1,1,4,1,2,0.6645151156727491,0.6136851536724932
1994-01-01,1,1,5,0,1,0.0301928727086468,0.0469556679531065
1994-01-01,1,1,6,0,2,0.4894143712502117,0.1289587219226685
1994-01-01,1,1,3,1,2,0.9171689680228928,0.5412566770223375
1994-01-01,1,1,3,1,1,0.8827905765558296,0.6611692271283035
1994-01-01,1,1,4,0,1,0.7244918398781505,0.3536798015640135
1994-01-01,1,1,2,1,1,0.1579629049433537,0.7635541530533818
1994-01-01,1,1,2,0,2,0.8060060399603229,0.1142996030927823
1994-01-01,1,1,4,0,2,0.9492911810955432,0.8533340113775307
1994-01-01,1,1,3,0,2,0.8353338086566953,0.7024375418836637
1994-01-01,1,1,2,0,1,0.4050118146253975,0.3254873808241165
1994-01-01,1,1,3,1,1,0.2033605045910018,0.8456395549992906
1994-01-01,1,1,4,0,1,0.5180159142206584,0.2346341149517227
1994-01-01,1,1,2,1,1,0.9548362326750104,0.6066259105960969
1994-01-01,1,1,3,1,2,0.0573999834465359,0.2528868688283631
1994-01-01,1,1,5,0,2,0.9478135382041012,0.3210401965642586
1994-01-01,1,1,6,0,1,0.1129182724199982,0.432106562959702
1994-01-01,1,1,2,1,2,0.222165177354541,0.8321107088376019
1994-01-01,1,1,4,0,1,0.9251470050950016,0.2834419676108334
1994-01-01,1,1,4,0,1,0.9668904461529748,0.101388481847533
1994-01-01,1,1,2,1,2,0.551775969074209,0.2102286681033876
1994-01-01,1,1,5,0,1,0.5017321919076849,0.8942630842000536
1994-01-01,1,1,2,1,2,0.252222499453984,0.4098023930855868
1994-01-01,1,1,3,1,2,0.042301836033519,0.0524714019443333
1994-01-01,1,1,5,1,1,0.6651230779899875,0.9170454909061994
1994-01-01,1,1,4,0,2,0.7243530931400384,0.8150641124583432
1994-01-01,1,1,4,1,1,0.0992003435184578,0.7183422439111737
1994-01-01,1,1,5,0,1,0.6908224062042452,0.914114427380915
1994-01-01,1,1,5,1,1,0.1268060293023482,0.1672295392587298
1994-01-01,1,1,4,1,2,0.0489868280984509,0.679298394392573
1994-01-01,1,1,2,1,2,0.6872001046717859,0.3488304585455411
1994-01-01,1,1,4,0,2,0.9995544032723498,0.7821544477593545
1994-01-01,1,1,2,0,2,0.5603544311297608,0.1081416526933871
1994-01-01,1,1,2,0,1,0.30167946760792,0.3610864250351667
1994-01-01,1,1,4,1,1,0.0055470996255369,0.4373171930605746
1994-01-01,1,1,2,1,1,0.8608560083021161,0.435432459591744
1994-01-01,1,1,5,0,1,0.0098219744880585,0.1919044904174634
1994-01-01,1,1,3,1,1,0.5549615955226495,0.1939697972200236
1994-01-01,1,1,6,1,2,0.390198747494844,0.4524498034361065
1994-01-01,1,1,4,1,2,0.7356074873020438,0.3205584548384119
1994-01-01,1,1,2,0,2,0.5882475379050665,0.1715023176931501
1994-01-01,1,1,5,1,2,0.888638766336049,0.6014441088271343
1994-01-01,1,1,3,0,1,0.7981894562886676,0.599641281503208
1994-01-01,1,1,4,1,1,0.3391437935014051,0.1091803607073003
1994-01-01,1,1,4,1,3,0.6546841682930946,0.0688581860900388
1994-01-01,1,1,3,0,1,0.6852192999873061,0.922624873400024
1994-01-01,1,1,3,0,1,0.9317854547643678,0.894051152917805
1994-01-01,1,1,5,0,2,0.6569343598126298,0.0894939279051373
1994-01-01,1,1,4,1,1,0.1700978187964609,0.0681781796412302
1994-01-01,1,1,7,1,2,0.791548207314381,0.3284470270242728
1994-01-01,1,1,3,1,2,0.4216523444612208,0.5991868874972331
1994-01-01,1,1,3,0,3,0.118192833290393,0.5175332033001682
1994-01-01,1,1,4,0,2,0.6173401216203565,0.7099979916826169
1994-01-01,1,1,2,1,2,0.9665069323148724,0.2672098723708678
1994-01-01,1,1,6,1,2,0.3518138631266583,0.390942702930926
1994-01-01,1,1,2,0,1,0.7649600036396884,0.7715479428474585
1994-01-01,1,1,4,0,2,0.5926283385220648,0.6367914469205189
1994-01-01,1,1,5,0,1,0.2807999975603029,0.2426796685275984
1994-01-01,1,1,5,0,2,0.2581762053847674,0.8320810762153654
1994-01-01,1,1,2,1,2,0.1819238841882892,0.4513473272222754
1994-01-01,1,1,4,1,2,0.1941002441081358,0.0210097880243899
1994-01-01,1,1,4,0,1,0.0723842917492812,0.1866895414974975
1994-01-01,1,1,3,1,1,0.5402694600047777,0.9008519735845298
1994-01-01,1,1,3,1,1,0.965923555375402,0.6870515462458975
1994-01-01,1,1,3,0,1,0.8305705717231238,0.6653052475720873
1994-01-01,1,1,4,1,2,0.9097754076900122,0.0604556119397573
1994-01-01,1,1,3,1,2,0.1337604329844047,0.9459833972979514
1994-01-01,1,1,4,1,2,0.3937659050756789,0.4193852195876374
1994-01-01,1,1,5,1,1,0.0081907772568804,0.895748135512469
1994-01-01,1,1,2,1,1,0.8201838148091491,0.4894792197184918
1994-01-01,1,1,2,1,1,0.4898193511422444,0.3831697126115694
1994-01-01,1,1,4,0,2,0.6486766131555253,0.722338208212146
1994-01-01,1,1,2,0,2,0.288676210362875,0.7377596472800481
1994-01-01,1,1,2,1,1,0.3057416848018299,0.1965310310637118
1994-01-01,1,1,4,1,2,0.802308960600783,0.0766526092296246
1994-01-01,1,1,5,1,2,0.5549517256101997,0.3072374908673091
1994-01-01,1,1,7,0,2,0.522153627933516,0.6781334540015749
1994-01-01,1,1,3,0,2,0.6875485378964431,0.4261765138433235
1994-01-01,1,1,5,0,1,0.7413747017563681,0.2137894388927174
1994-01-01,1,1,4,1,1,0.2016471079660908,0.9183534172775932
1994-01-01,1,1,4,0,2,0.5568801036708845,0.2094396793604189
1994-01-01,1,1,7,1,2,0.3314076908459848,0.9730728125776014
1994-01-01,1,1,3,0,1,0.9033471077462498,0.3493849018396847
1994-01-01,1,1,2,1,2,0.2275763303587604,0.6895030811327341
1994-01-01,1,1,4,0,2,0.0682735841701411,0.7053842785844221
1994-01-01,1,1,5,0,2,0.4650049537399258,0.6190943280761241
1994-01-01,1,1,5,0,1,0.1856459748207334,0.3873751915974628
1994-01-01,1,1,4,1,1,0.467940482666426,0.9884678484270288
1994-01-01,1,1,7,1,1,0.0693757359084039,0.0578845443636361
1994-01-01,1,1,5,0,2,0.752423087024776,0.768765795701956
1994-01-01,1,1,3,0,2,0.3256183297189261,0.6237639729797952
1994-01-01,1,1,5,1,2,0.2061029083487167,0.9077365127080872
1994-01-01,1,1,4,1,2,0.2196113419620332,0.2084534230040549
1994-01-01,1,1,3,1,1,0.3849694575343492,0.0320858605902137
1994-01-01,1,1,2,0,2,0.8499380219115493,0.4219353733293861
1994-01-01,1,1,4,0,1,0.8412677472914241,0.681486920653493
1994-01-01,1,1,4,0,1,0.578664392820771,0.2736877721216608
1994-01-01,1,1,3,0,1,0.7323862961858127,0.4218842445117703
1994-01-01,1,1,4,1,2,0.8599366491318041,0.9497221708645104
1994-01-01,1,1,3,1,1,0.0519323416005888,0.9859527039135012
1994-01-01,1,1,7,1,3,0.5494798458574879,0.577287532781386
1994-01-01,1,1,4,1,1,0.3634927185820583,0.5003436992681718
1994-01-01,1,1,4,1,2,0.3263225084175291,0.303813235132457
1994-01-01,1,1,3,1,1,0.7412306509573287,0.9770092453433982
1994-01-01,1,1,4,0,1,0.037450910792454,0.3833156733885685
1994-01-01,1,1,4,1,1,0.0785211280008541,0.7127640809212271
1994-01-01,1,1,3,0,1,0.3541583917099892,0.4361779424220971
1994-01-01,1,1,6,0,3,0.7203877205041471,0.2284979062357371
1994-01-01,1,1,5,1,2,0.9710676737239108,0.9558376149367922
1994-01-01,1,1,2,0,2,0.4399903297576385,0.5851701424452422
1994-01-01,1,1,6,1,1,0.9815992151444024,0.5857409834628269
1994-01-01,1,1,4,0,1,0.7020013754228767,0.8861464935691395
1994-01-01,1,1,3,0,2,0.9964310962063724,0.7587360944473914
1994-01-01,1,1,3,1,2,0.008589021547524,0.0038024644108696
1994-01-01,1,1,4,1,2,0.8156282100483393,0.216795660800348
1994-01-01,1,1,2,0,1,0.3487740719685718,0.565894554239266
1994-01-01,1,1,3,1,1,0.4343183539356823,0.083789245242193
1994-01-01,1,1,3,1,1,0.7859229922411913,0.8257900870733892
1994-01-01,1,1,6,0,2,0.4337912134544606,0.4313712351900319
1994-01-01,1,1,4,1,1,0.6041565654565781,0.8661220737008899
1994-01-01,1,1,2,0,2,0.2637832304937823,0.7332672077783948
1994-01-01,1,1,4,1,1,0.0278598246728653,0.3953995008806901
1994-01-01,1,1,2,1,1,0.6965820231112391,0.6476956299677668
1994-01-01,1,1,4,1,1,0.4126060861768075,0.4835473013301979
1994-01-01,1,1,6,1,2,0.064122751573659,0.6538275248516715
1994-01-01,1,1,6,0,1,0.0146261895143965,0.1514213728149766
1994-01-01,1,1,3,0,1,0.112290192847518,0.2874953885037657
1994-01-01,1,1,2,1,1,0.636230304837202,0.546834756375203
1994-01-01,1,1,6,1,2,0.8388856455606766,0.2708515172256547
1994-01-01,1,1,3,0,1,0.0929851328666812,0.7829415065706098
1994-01-01,1,1,4,1,2,0.2685083457732834,0.8572769850219941
1994-01-01,1,1,6,1,1,0.9461302774364108,0.1999586216816183
1994-01-01,1,1,7,0,2,0.1566558415765742,0.1067198551787875
1994-01-01,1,1,4,1,1,0.5769235305444584,0.7004934394784845
1994-01-01,1,1,2,0,2,0.0189336282692913,0.515321267302229
1994-01-01,1,1,6,1,1,0.3815919371624491,0.0174204586236311
1994-01-01,1,1,4,0,2,0.2010188953275289,0.2667805428858423
1994-01-01,1,1,3,0,2,0.7757133758674977,0.1960193158709092
1994-01-01,1,1,7,0,1,0.3597204916944647,0.9784171190412172
1994-01-01,1,1,4,1,2,0.1949417978293586,0.6698106544334506
1994-01-01,1,1,5,1,1,0.7713595661570228,0.8375186704040218
1994-01-01,1,1,4,1,1,0.0018430777415764,0.8516039285532719
1994-01-01,1,1,3,1,1,0.4713685257236358,0.9249380788455834
1994-01-01,1,1,2,1,2,0.0579897653707732,0.902303755354958
1994-01-01,1,1,3,1,1,0.7475711712412851,0.4519622087767868
1994-01-01,1,1,4,1,1,0.5841900429890379,0.6079731505586963
1994-01-01,1,1,4,0,1,0.8275082134466029,0.7149528206285096
1994-01-01,1,1,4,1,1,0.0174089492051202,0.2332075581752888
1994-01-01,1,1,4,0,1,0.2067616954601715,0.9218255246275044
1994-01-01,1,1,5,1,2,0.8887109220344616,0.5590130509242237
1994-01-01,1,1,4,1,2,0.994351808570836,0.4127460218282366
1994-01-01,1,1,4,1,2,0.8890892213024351,0.1030850656478784
1994-01-01,1,1,6,0,1,0.2919760943637779,0.4813931065605977
1994-01-01,1,1,3,1,1,0.3041703060612706,0.2355853392555285
1994-01-01,1,1,5,1,2,0.4614775350464639,0.5927077446294551
1994-01-01,1,1,2,1,2,0.1431738422246303,0.8385421022452008
1994-01-01,1,1,5,1,2,0.5255522644861872,0.4786856631260255
1994-01-01,1,1,4,1,2,0.6191237814040935,0.6845627732512103
1994-01-01,1,1,5,1,1,0.0376531519276129,0.0090467978480909
1994-01-01,1,1,3,0,2,0.6104899331859521,0.3828370980990831
1994-01-01,1,1,3,0,1,0.6482990551326546,0.9614887856079392
1994-01-01,1,1,3,1,1,0.0581804283167886,0.2134202273332566
1994-01-01,1,1,3,1,2,0.4555978310931481,0.3058741002539989
1994-01-01,1,1,5,0,1,0.4534727039576199,0.0449002116385771
1994-01-01,1,1,5,0,1,0.4213720829089585,0.8042275332826017
1994-01-01,1,1,4,1,2,0.3913538568892018,0.577835624758846
1994-01-01,1,1,4,0,2,0.786859063967537,0.5162465602203439
1994-01-01,1,1,3,1,1,0.3935689920994073,0.0154383442577171
1994-01-01,1,1,7,0,2,0.3565812634679426,0.6477243718366753
1994-01-01,1,1,5,0,2,0.5433208952605246,0.5804557686242819
1994-01-01,1,1,3,0,1,0.03864182918134,0.567546566709515
1994-01-01,1,1,2,0,1,0.2559882191668138,0.4675367133607773
1994-01-01,1,1,7,0,2,0.7882463315540278,0.0319865294716142
1994-01-01,1,1,3,0,3,0.7929751069062816,0.3489056770837639
1994-01-01,1,1,3,0,1,0.0417661078614149,0.9075516166201512
1994-01-01,1,1,4,0,2,0.4793817562215393,0.4503770293880482
1994-01-01,1,1,3,1,1,0.2005257914914356,0.3618295605113127
1994-01-01,1,1,4,0,1,0.2214974400541027,0.9705025804898894
1994-01-01,1,1,6,0,2,0.3849943870219963,0.218905972237744
1994-01-01,1,1,3,0,1,0.6911360851723842,0.6441731889155954
1994-01-01,1,1,7,0,1,0.2162170557272834,0.1596183611038902
1994-01-01,1,1,4,1,1,0.6216136610290427,0.9204079047764556
1994-01-01,1,1,5,0,1,0.8748188206498942,0.8202420522695393
1994-01-01,1,1,4,0,2,0.2829155430154417,0.1236552105045387
1994-01-01,1,1,6,0,1,0.5299745476550288,0.3159397739144203
1994-01-01,1,1,3,1,1,0.5801981088880771,0.3127437798261763
1994-01-01,1,1,5,1,1,0.7800206137641716,0.2519016529197016
1994-01-01,1,1,5,0,2,0.7165514075940667,0.7225224000696803
1994-01-01,1,1,6,1,2,0.3878179485826418,0.4479627690457839
1994-01-01,1,1,4,0,2,0.5700114539566262,0.6264718251800228
1994-01-01,1,1,2,0,2,0.4170280132591056,0.06087612131147
1994-01-01,1,1,6,0,1,0.0281902564891464,0.8411339579940521
1994-01-01,1,1,4,1,2,0.2471810164088081,0.9892767506054132
1994-01-01,1,1,2,0,1,0.362874051286091,0.5039793281747086
1994-01-01,1,1,3,0,1,0.6081694310995469,0.6734728049484242
1994-01-01,1,1,4,1,1,0.6800725910722689,0.3265075606646347
1994-01-01,1,1,3,1,1,0.9672547971360036,0.3418225666225509
1994-01-01,1,1,4,1,1,0.3363867079371155,0.1782577297020802
1994-01-01,1,1,3,1,1,0.2059366914702884,0.1006911432524455
1994-01-01,1,1,7,1,1,0.7419523966245714,0.0030489440468133
1994-01-01,1,1,3,0,2,0.4422609920222659,0.2182114259256841
1994-01-01,1,1,4,0,1,0.5784506785124478,0.0932219740120641
1994-01-01,1,1,7,0,1,0.6652715295522594,0.4078195985626187
1994-01-01,1,1,4,1,1,0.746349504269667,0.949205015203198
1994-01-01,1,1,3,0,2,0.2741655151350899,0.5376385213131964
1994-01-01,1,1,2,1,2,0.5333321482586374,0.1154598162990249
1994-01-01,1,1,4,0,3,0.5888025646400102,0.136702027011917
1994-01-01,1,1,4,1,2,0.355650533554315,0.3928107135331304
1994-01-01,1,1,2,1,1,0.5698568959629896,0.2324239786636068
1994-01-01,1,1,4,1,2,0.3148756656184951,0.2609674231875913
1994-01-01,1,1,4,1,2,0.7548443118871581,0.6848034164632893
1994-01-01,1,1,3,1,1,0.6532283943242463,0.4379605065917518
1994-01-01,1,1,6,1,1,0.7156733421923549,0.8768190071768501
1994-01-01,1,1,3,1,2,0.7862639167510317,0.5500568060748352
1994-01-01,1,1,3,1,1,0.8708620466345836,0.416616437544228
1994-01-01,1,1,3,1,1,0.984058275206544,0.08888976177018
1994-01-01,1,1,2,1,1,0.4130340249058464,0.0624949450858293
1994-01-01,1,1,4,0,2,0.5255802515603565,0.0557162723835888
1994-01-01,1,1,2,1,2,0.0948624207225943,0.6056202640942985
1994-01-01,1,1,2,1,1,0.5272283014679007,0.2889506015169936
1994-01-01,1,1,6,0,1,0.0016019817911401,0.7096145852110329
