date,ethnicity,sex,age,sensitive_0,feature_0,feature_1,feature_2,outcome,predicted_outcome
1994-01-01,1,1,7,1,3,0.3209119055785654,0.1707745915588917,1,0
1994-01-01,1,1,3,1,1,0.597252279597574,0.9068619573410814,0,1
1994-01-01,1,1,3,1,1,0.11113199680597,0.7772887692111606,0,1
1994-01-01,1,1,3,1,2,0.9918611383584856,0.9034316940644463,1,0
1994-01-01,1,1,3,1,1,0.4128019229521301,0.4246362947173475,1,0
1994-01-01,1,1,4,0,3,0.1389676404239158,0.9821438752489532,0,0
1994-01-01,1,1,4,1,1,0.8723888104117793,0.6662045053823099,0,1
1994-01-01,1,1,3,0,1,0.052253566332964,0.7664321620302608,1,0
1994-01-01,1,1,2,1,1,0.8771728325199378,0.4431116215993197,0,0
1994-01-01,1,1,3,1,1,0.2781690102004939,0.0116662310654597,1,1
1994-01-01,1,1,5,1,2,0.4009066104744057,0.9467801943819816,1,1
1994-01-01,1,1,2,0,2,0.2819318967045296,0.5725727317564803,1,1
1994-01-01,1,1,2,1,2,0.0358183680873309,0.3210649861138431,0,1
1994-01-01,1,1,6,1,1,0.9526918790900278,0.1297186747126991,0,0
1994-01-01,1,1,3,1,1,0.0870948188143702,0.3395885752183277,1,1
1994-01-01,1,1,3,0,1,0.0176344159330046,0.0935722276681211,0,0
1994-01-01,1,1,3,1,1,0.7533281208037811,0.1695828350450736,1,1
1994-01-01,1,1,3,0,2,0.7282087847753034,0.3213198535677587,0,1
1994-01-01,1,1,3,1,2,0.3422316464171535,0.6465412340718195,0,1
1994-01-01,1,1,2,0,1,0.0004891258465887,0.7773004899765121,1,1
1994-01-01,1,1,4,0,1,0.0180891640956492,0.0942636112401176,0,0
1994-01-01,1,1,2,0,1,0.1710673155601703,0.5568876991220074,0,1
1994-01-01,1,1,4,0,1,0.6037817525812106,0.7732318932356119,0,1
1994-01-01,1,1,4,0,2,0.251996266394392,0.5580781143331004,0,0
1994-01-01,1,1,6,1,1,0.2811449918415766,0.4355647248451725,1,1
1994-01-01,1,1,3,0,1,0.9629811144106272,0.8622551059784198,0,1
1994-01-01,1,1,3,1,2,0.8996341817922818,0.9076425197096604,1,0
1994-01-01,1,1,3,1,1,0.1265296537340201,0.5971394348491506,1,1
1994-01-01,1,1,2,0,2,0.6085166229458169,0.9289192359596956,0,1
1994-01-01,1,1,7,1,2,0.2460634432995717,0.833826266886776,0,0
1994-01-01,1,1,4,1,3,0.0218293763357483,0.9928661128563429,0,0
1994-01-01,1,1,4,0,1,0.1667131447832783,0.6214045369136459,1,0
1994-01-01,1,1,3,1,1,0.1005752914580822,0.9003839440569084,0,1
1994-01-01,1,1,3,0,2,0.803290628453501,0.1742078119976429,0,1
1994-01-01,1,1,2,0,2,0.0342877700532712,0.3284835099365822,1,0
1994-01-01,1,1,2,1,2,0.0385719616936162,0.923650060758109,0,0
1994-01-01,1,1,2,1,1,0.6044202661156132,0.9302104968997318,0,1
1994-01-01,1,1,4,0,3,0.9275030796581968,0.439734317536621,1,1
1994-01-01,1,1,5,0,2,0.0077086287085001,0.4233534314597545,1,1
1994-01-01,1,1,2,1,1,0.7291941029715582,0.1336204265584095,1,0
1994-01-01,1,1,7,0,2,0.3680742534717761,0.2115309095645379,0,1
1994-01-01,1,1,3,1,1,0.4351725820877261,0.9756503446370992,0,0
1994-01-01,1,1,4,1,2,0.3751799265698218,0.3704691625953739,1,1
1994-01-01,1,1,3,1,1,0.6218161999585206,0.5448960575388887,0,0
1994-01-01,1,1,5,0,2,0.1252749889348561,0.2902045113711055,0,1
1994-01-01,1,1,4,1,1,0.1156377795661151,0.9039311502560136,1,1
1994-01-01,1,1,3,1,1,0.3364153455516516,0.0657714925612581,0,0
1994-01-01,1,1,4,1,1,0.0926489612528108,0.4890997312300592,0,1
1994-01-01,1,1,5,1,2,0.8731577924653757,0.2269615374140345,0,0
1994-01-01,1,1,5,1,1,0.9914699842331685,0.2113494748441452,0,0
1994-01-01,1,1,3,0,1,0.9648515023916352,0.7813976641225985,0,0
1994-01-01,1,1,3,0,2,0.5283416691615511,0.0597961159338856,0,1
1994-01-01,1,1,2,1,1,0.7966949228440341,0.2469883102031103,1,0
1994-01-01,1,1,2,1,2,0.9726682954459184,0.4910509305113086,0,1
1994-01-01,1,1,3,0,1,0.7097173578289317,0.4172854433701103,0,1
1994-01-01,1,1,7,1,2,0.9230715146481894,0.1775409100275826,1,0
1994-01-01,1,1,6,0,1,0.1628032186720232,0.354925367291055,1,1
1994-01-01,1,1,3,0,2,0.9481695163037448,0.8215159949193388,0,0
1994-01-01,1,1,2,1,2,0.1608192514965278,0.064510966795465,0,0
1994-01-01,1,1,3,0,2,0.0568876392182641,0.2741882771851248,1,1
1994-01-01,1,1,4,1,1,0.9813883049523244,0.1060539009074753,0,1
1994-01-01,1,1,3,1,2,0.9886425753325652,0.0593894845730116,1,1
1994-01-01,1,1,4,1,1,0.1074874388621903,0.5702315241909282,0,1
1994-01-01,1,1,2,0,2,0.4113279785343589,0.2858386978582871,1,1
1994-01-01,1,1,3,0,1,0.636009453701482,0.0977970581456477,0,0
1994-01-01,1,1,7,1,3,0.8512127000314729,0.708790755646614,1,1
1994-01-01,1,1,6,0,1,0.3717559794596954,0.7507052104726885,0,1
1994-01-01,1,1,3,0,2,0.9159890081945083,0.0781446398911778,1,0
1994-01-01,1,1,5,0,2,0.1442743532296037,0.7693576934673292,0,0
1994-01-01,1,1,6,1,1,0.0329126719059663,0.9670493490638286,0,0
1994-01-01,1,1,5,1,1,0.4056072353144992,0.1243410280419778,1,0
1994-01-01,1,1,2,0,1,0.528077499726589,0.7139165376014991,1,0
1994-01-01,1,1,6,1,2,0.9203969555179736,0.1939760695798398,1,0
1994-01-01,1,1,4,0,2,0.8937764226306381,0.3061031832975822,0,0
1994-01-01,1,1,7,0,2,0.4325338440755825,0.8162290821076195,0,0
1994-01-01,1,1,4,0,2,0.86399723839928,0.9262546585504012,1,0
1994-01-01,1,1,5,1,1,0.1644694119940195,0.413107579894986,0,1
1994-01-01,1,1,5,0,1,0.2124358401229349,0.1658132608264592,1,0
1994-01-01,1,1,3,0,2,0.5117976123049298,0.8684863911031757,1,0
1994-01-01,1,1,4,1,2,0.0486415422562362,0.2482608976891404,0,1
1994-01-01,1,1,4,1,1,0.7565489990385844,0.306229884235291,1,1
1994-01-01,1,1,5,1,1,0.5352300779446346,0.1355457974333437,0,0
1994-01-01,1,1,3,1,2,0.1438004789618874,0.7694600950935122,1,0
1994-01-01,1,1,7,1,1,0.510891905435556,0.6551917630912625,0,1
1994-01-01,1,1,4,0,1,0.4973972499477169,0.7950763291938443,1,0
1994-01-01,1,1,4,1,1,0.6391923661919953,0.4233545094194807,1,0
1994-01-01,1,1,5,1,2,0.0564680030759499,0.8699600176550235,0,1
1994-01-01,1,1,4,1,1,0.3692532042037363,0.2504974927116051,0,0
1994-01-01,1,1,5,1,1,0.807201085776781,0.2303984963703785,1,1
1994-01-01,1,1,6,1,1,0.0253766010759621,0.652454064408132,1,1
1994-01-01,1,1,3,0,2,0.6386627698489425,0.0083726129304732,1,1
1994-01-01,1,1,5,1,2,0.341229921251217,0.0337697675669824,1,1
1994-01-01,1,1,5,1,1,0.6753685022420122,0.3750256651451337,1,0
1994-01-01,1,1,5,1,1,0.2924758842830816,0.7475672541856917,1,0
1994-01-01,1,1,7,0,2,0.9039898017102316,0.9580422620916488,0,0
1994-01-01,1,1,4,0,1,0.3011712621532966,0.2578050692000175,0,1
1994-01-01,1,1,4,0,2,0.8460104570553254,0.1285316172992107,1,1
1994-01-01,1,1,3,1,2,0.1732280691559269,0.4313633456316358,1,1
1994-01-01,1,1,3,1,1,0.9805501549944586,0.4815745402630729,1,0
1994-01-01,1,1,5,0,1,0.3624607642961234,0.8998558313930481,1,1
1994-01-01,1,1,2,0,1,0.503887746121741,0.8563715218314945,1,1
1994-01-01,1,1,4,1,1,0.8375821742897254,0.3929746466348892,0,1
1994-01-01,1,1,3,0,2,0.0759772175316538,0.9343628124027408,1,1
1994-01-01,1,1,3,0,1,0.1504227297150778,0.0539261442053455,1,0
1994-01-01,1,1,4,0,2,0.3381205102674777,0.5840462153178658,0,1
1994-01-01,1,1,3,0,1,0.3890859381621349,0.3408568352211482,1,0
1994-01-01,1,1,5,0,1,0.8114766192631069,0.542595379833737,1,0
1994-01-01,1,1,4,0,1,0.2247511728199926,0.9704621522841552,0,1
1994-01-01,1,1,4,0,1,0.8104411651230251,0.0147935928149701,0,0
1994-01-01,1,1,3,0,1,0.7351917699118709,0.5499502441961578,0,1
1994-01-01,1,1,3,0,2,0.8161308893225628,0.4886120852312124,0,0
1994-01-01,1,1,3,1,1,0.8363355556765721,0.1638426051352168,1,0
1994-01-01,1,1,3,1,2,0.742274911664334,0.7932241755832915,1,0
1994-01-01,1,1,4,1,1,0.1812055813403789,0.309953232398542,1,0
1994-01-01,1,1,7,0,1,0.4762524953713842,0.8494346554410346,0,1
1994-01-01,1,1,6,1,1,0.7831317056777841,0.3147356582867129,1,1
1994-01-01,1,1,4,0,2,0.2286594034925078,0.2749414794330491,1,0
1994-01-01,1,1,4,0,2,0.811582702708722,0.2775520175955684,0,0
1994-01-01,1,1,3,1,2,0.6820535722747196,0.3979320049374433,1,1
1994-01-01,1,1,4,1,1,0.7866822275714388,0.284307495933162,0,0
1994-01-01,1,1,4,1,1,0.1050964187166384,0.4055430631191633,1,1
1994-01-01,1,1,4,1,1,0.5549789741799329,0.0386591018320419,1,1
1994-01-01,1,1,6,1,1,0.7386786451562132,0.658360327504703,1,1
1994-01-01,1,1,4,1,1,0.5507769021856596,0.2931937108644512,1,0
1994-01-01,1,1,5,1,1,0.0948390346060094,0.8849262193628006,1,1
1994-01-01,1,1,3,0,2,0.946710438181156,0.0948072372174857,0,1
1994-01-01,1,1,6,0,2,0.6334906503562526,0.4321347749077296,0,0
1994-01-01,1,1,3,1,1,0.507443541886797,0.2795932402672327,0,1
1994-01-01,1,1,3,0,1,0.3536193285886746,0.3770793331618757,1,0
1994-01-01,1,1,3,1,2,0.2493442942640183,0.9910214851150566,1,1
1994-01-01,1,1,3,0,2,0.5107546014052918,0.600210800149956,1,1
1994-01-01,1,1,4,0,1,0.0565734046504263,0.9812708277541804,0,1
1994-01-01,1,1,4,1,2,0.9408925835296944,0.5643653208244812,0,1
1994-01-01,1,1,3,0,1,0.1740311348467837,0.3268793654122202,0,1
1994-01-01,1,1,4,0,1,0.3152567586825525,0.5233077008639447,1,1
1994-01-01,1,1,4,0,2,0.8266061760301436,0.7028615644743471,0,1
1994-01-01,1,1,4,1,2,0.959753615274293,0.1880085571117339,0,1
1994-01-01,1,1,4,0,2,0.5168349610254831,0.954334687067243,1,1
1994-01-01,1,1,5,1,2,0.7359528952201253,0.5354826875023349,1,1
1994-01-01,1,1,3,0,2,0.9370657584480728,0.0436639717020899,1,1
1994-01-01,1,1,2,0,2,0.0560444531010896,0.2880385822195116,1,1
1994-01-01,1,1,6,0,1,0.0023849126142474,0.2938179449626605,0,0
1994-01-01,1,1,3,1,1,0.7977424980517169,0.7716603603505541,1,1
1994-01-01,1,1,4,1,2,0.4868113968638565,0.644018435533607,1,1
1994-01-01,1,1,2,0,2,0.7093824869840208,0.739941683246013,0,1
1994-01-01,1,1,3,1,2,0.3943408844389611,0.1327469209022536,0,0
1994-01-01,1,1,4,1,1,0.1337637759162675,0.9165244395378884,1,1
1994-01-01,1,1,4,0,2,0.0587218734439898,0.4095101596159763,0,0
1994-01-01,1,1,6,0,1,0.9038132600623972,0.3250775994455359,0,0
1994-01-01,1,1,4,0,2,0.8301364380080904,0.4210770064221323,1,0
1994-01-01,1,1,3,1,2,0.8102364117100667,0.8313576660926549,0,0
1994-01-01,1,1,4,0,2,0.231261987869779,0.5237165183013348,1,0
1994-01-01,1,1,6,1,1,0.9700596860984458,0.396934967276137,0,1
1994-01-01,1,1,3,0,1,0.8823344706952049,0.3266401013696629,0,0
1994-01-01,1,1,6,0,1,0.5020313523403287,0.9086705885337364,1,0
1994-01-01,1,1,2,0,2,0.9607483054904148,0.2833144488232169,1,0
1994-01-01,1,1,5,1,1,0.72638272804257,0.9576164947863914,0,1
1994-01-01,1,1,4,0,2,0.0194848747246989,0.4751506906582295,1,0
1994-01-01,1,1,5,0,2,0.9700302026006186,0.5067537377950997,0,0
1994-01-01,1,1,4,0,2,0.5588609270222014,0.1023014739893918,1,1
1994-01-01,1,1,7,0,2,0.071396044639812,0.3208468925868976,1,0
1994-01-01,1,1,4,1,2,0.3637866117704961,0.2862110713071087,1,0
1994-01-01,1,1,3,0,2,0.4091154676646394,0.5860979978381754,1,0
1994-01-01,1,1,4,0,1,0.8425567309424751,0.3953685775650378,0,0
1994-01-01,1,1,3,0,2,0.0279501488055375,0.01242881748098,1,0
1994-01-01,1,1,7,0,1,0.6480914130047573,0.0907581063491501,0,1
1994-01-01,1,1,5,0,1,0.8977291482018022,0.2488373352788175,0,1
1994-01-01,1,1,4,1,2,0.6568096004190508,0.7526525702871624,1,1
1994-01-01,1,1,2,1,1,0.3859237243148772,0.9737495946871024,1,1
1994-01-01,1,1,5,0,2,0.4649599608076556,0.2013896891320934,1,0
1994-01-01,1,1,4,0,1,0.928458447196808,0.9862986228867442,0,0
1994-01-01,1,1,2,1,2,0.0736147136080361,0.2201707521943083,0,1
1994-01-01,1,1,3,0,1,0.4497127348000024,0.6620778414518861,1,0
1994-01-01,1,1,5,1,2,0.5938613820845989,0.3575012758438673,0,0
1994-01-01,1,1,4,1,1,0.1182009761955964,0.4246294109211033,1,0
1994-01-01,1,1,4,1,2,0.6025117727651821,0.0611475344274765,1,0
1994-01-01,1,1,4,1,2,0.0933496029340246,0.0043503624238975,0,1
1994-01-01,1,1,3,1,2,0.976804525420643,0.4142372434142299,0,0
1994-01-01,1,1,4,0,3,0.281849679033194,0.057816935243909,0,1
1994-01-01,1,1,4,1,1,0.4944441929371053,0.2155542198746141,1,0
1994-01-01,1,1,7,1,1,0.9893790384253932,0.527137601213477,1,1
1994-01-01,1,1,3,0,1,0.2738897117881391,0.5236758124372198,1,1
1994-01-01,1,1,5,0,1,0.4825567158706214,0.2587529104056858,0,1
1994-01-01,1,1,6,1,1,0.6766816704600823,0.6605791035893174,0,0
1994-01-01,1,1,4,0,2,0.9152583102427752,0.3814826021551557,1,1
1994-01-01,1,1,2,0,2,0.4326621735291223,0.3331725104830919,0,0
1994-01-01,1,1,3,1,2,0.3022553668555371,0.5750278179562991,1,0
1994-01-01,1,1,2,1,2,0.419332020741666,0.0431230370371995,0,0
1994-01-01,1,1,3,1,1,0.4068071260850466,0.3543859211829934,0,1
1994-01-01,1,1,4,1,2,0.5613511841543178,0.7047845597316397,0,0
1994-01-01,1,1,3,1,1,0.1603053897848417,0.3588779347359335,1,1
1994-01-01,1,1,2,0,1,0.0594506874781184,0.0203979328019431,0,1
1994-01-01,1,1,5,1,1,0.001336583835759,0.828532564598532,0,1
1994-01-01,1,1,4,1,1,0.2751486997002585,0.2171363060382145,0,0
1994-01-01,1,1,3,0,2,0.3185679631560509,0.300978809120326,0,1
1994-01-01,1,1,4,0,1,0.9682171570959148,0.4274930654945039,0,0
1994-01-01,1,1,4,0,1,0.2175563635854066,0.3653180046428099,0,1
1994-01-01,1,1,2,1,2,0.5447672024081625,0.0635134249664854,0,1
1994-01-01,1,1,3,1,2,0.8686465171850731,0.8592996382177334,0,0
1994-01-01,1,1,4,0,2,0.7388638035517908,0.1330342232765584,0,0
1994-01-01,1,1,2,0,1,0.0591721305954474,0.6524858867987301,1,1
1994-01-01,1,1,3,0,1,0.3726320984348976,0.7924724576544636,1,1
1994-01-01,1,1,3,1,1,0.6651724267104542,0.7619910752935878,0,0
1994-01-01,1,1,5,0,2,0.0062106277996692,0.853896081247555,1,1
1994-01-01,1,1,4,0,2,0.95328126070603,0.4642944182374745,1,0
1994-01-01,1,1,6,0,2,0.2313584899590258,0.0675837273583532,1,1
1994-01-01,1,1,2,0,1,0.4870311399678511,0.3223221243426583,0,1
1994-01-01,1,1,4,1,2,0.0712341204487739,0.4913495848683831,1,1
1994-01-01,1,1,4,0,1,0.1507578959769516,0.9373152958115136,0,0
1994-01-01,1,1,3,1,2,0.3442476545219677,0.3111125198569352,1,0
1994-01-01,1,1,4,1,1,0.1115852455848799,0.7978796614124933,1,1
1994-01-01,1,1,3,1,2,0.2412782004707668,0.5395180052377662,1,1
1994-01-01,1,1,3,0,2,0.4912364487865845,0.7330179675190845,0,1
1994-01-01,1,1,3,0,1,0.570636704591018,0.5949980907086717,0,0
1994-01-01,1,1,4,1,1,0.8333782523230547,0.0712227649484485,1,1
1994-01-01,1,1,3,0,1,0.2516322168610706,0.0600495584805141,1,0
1994-01-01,1,1,3,1,1,0.7843653591955594,0.6106740174135797,1,0
1994-01-01,1,1,6,0,1,0.9818642767252126,0.2706461128521216,0,1
1994-01-01,1,1,5,1,1,0.9303163776318124,0.9742129655001632,1,0
1994-01-01,1,1,7,0,1,0.1315229194482412,0.1526111807514346,1,1
1994-01-01,1,1,4,0,2,0.4321242733692774,0.133252622684031,0,1
1994-01-01,1,1,2,0,2,0.6558562372848908,0.8386011701618039,1,0
1994-01-01,1,1,4,0,1,0.0712555529231208,0.2341538981829016,0,0
1994-01-01,1,1,2,0,2,0.3997402294813789,0.0883751292151919,0,1
1994-01-01,1,1,3,0,2,0.9073695170654508,0.7300516577554883,0,0
1994-01-01,1,1,4,0,1,0.8554262524639648,0.1113418554493119,0,0
1994-01-01,1,1,2,0,2,0.0477613520776191,0.3124601100467121,0,1
1994-01-01,1,1,4,1,2,0.77180878883088,0.5281188545810863,0,1
1994-01-01,1,1,3,1,1,0.7727920451607273,0.5303246067585149,1,1
1994-01-01,1,1,4,1,1,0.0704739636817971,0.3730544045266546,0,0
1994-01-01,1,1,5,1,2,0.6545656591936976,0.8074136636613757,1,0
1994-01-01,1,1,2,0,1,0.7585168621740594,0.0623564478776254,0,1
1994-01-01,1,1,7,0,2,0.202725132715862,0.1568260175227321,0,0
1994-01-01,1,1,4,0,2,0.7346669737224515,0.9343230790144468,1,1
1994-01-01,1,1,3,0,1,0.8648845039425777,0.3449582914838719,0,1
1994-01-01,1,1,4,0,1,0.537852355407516,0.0906281710766654,0,1
1994-01-01,1,1,5,0,1,0.1766374060689924,0.9636007790391152,1,0
1994-01-01,1,1,4,0,1,0.9369031624267627,0.2097742552271825,1,0
1994-01-01,1,1,5,0,1,0.4546324928726126,0.8330825038313585,0,1
1994-01-01,1,1,3,0,2,0.7559468872944225,0.9717211750079312,0,1
1994-01-01,1,1,4,0,2,0.8093396496099396,0.8862890125919866,1,0
1994-01-01,1,1,2,0,2,0.6705971856809725,0.3698087777724476,0,1
1994-01-01,1,1,6,0,2,0.1517887490542224,0.3433355456848329,1,0
1994-01-01,1,1,4,1,1,0.9235421877164016,0.683822548168325,1,0
1994-01-01,1,1,3,1,2,0.8444817888598241,0.2179915827984375,0,1
1994-01-01,1,1,4,0,1,0.5870437579054261,0.6996458189140855,1,0
1994-01-01,1,1,3,0,1,0.5547982887431598,0.5762810647110719,0,0
1994-01-01,1,1,3,1,1,0.3309745020232352,0.7055201576021815,1,1
1994-01-01,1,1,3,1,1,0.9205441479397902,0.3350776585363099,0,0
1994-01-01,1,1,2,1,1,0.5378154908086421,0.2986540145989532,0,0
1994-01-01,1,1,4,0,2,0.5441521590829512,0.34488831816242,0,0
1994-01-01,1,1,3,1,1,0.6236950783870102,0.239605810067332,0,0
1994-01-01,1,1,6,1,2,0.3917635829092581,0.9465234209250284,0,0
1994-01-01,1,1,4,1,1,0.3261444315466699,0.5348712017702555,0,1
1994-01-01,1,1,2,0,1,0.7746359531320571,0.4364333059374004,0,1
1994-01-01,1,1,5,0,1,0.757409601302392,0.9023820077826584,1,1
1994-01-01,1,1,6,1,1,0.5887305976802575,0.176919483931636,0,1
1994-01-01,1,1,4,0,1,0.6685415677474181,0.4229054805477426,0,1
1994-01-01,1,1,2,0,2,0.602546144228606,0.100265739858528,0,0
1994-01-01,1,1,4,1,2,0.457835007618838,0.4777378416539595,1,0
1994-01-01,1,1,3,0,2,0.8199648371294698,0.7391025192132916,1,0
1994-01-01,1,1,5,0,2,0.1461263734991686,0.6646010973244235,1,0
1994-01-01,1,1,2,1,2,0.7905615892336243,0.0475438450387161,1,1
1994-01-01,1,1,3,0,2,0.2402219663505245,0.267914589113693,0,0
1994-01-01,1,1,6,1,1,0.0966187718086655,0.4500517095529718,0,0
1994-01-01,1,1,4,1,2,0.9402214115027336,0.9020291119799828,1,0
1994-01-01,1,1,5,0,2,0.6106371889583906,0.3078404614721705,1,0
1994-01-01,1,1,6,1,3,0.6175512829733326,0.7628433811649932,0,1
1994-01-01,1,1,4,0,2,0.9146016188675165,0.5485036956237276,0,1
1994-01-01,1,1,4,0,1,0.2188263283480178,0.7057142165664858,0,1
1994-01-01,1,1,4,0,2,0.5101686009709435,0.0141026894148584,0,1
1994-01-01,1,1,2,0,1,0.9993751299125536,0.413754334577077,0,1
1994-01-01,1,1,3,0,1,0.3789441856128774,0.8175766302156006,0,1
1994-01-01,1,1,6,0,2,0.9067042762836068,0.7220558809664888,0,0
1994-01-01,1,1,4,1,1,0.6908401921819426,0.62762877827213,0,0
1994-01-01,1,1,5,1,1,0.6444328795552742,0.3701761220117332,1,0
1994-01-01,1,1,3,1,1,0.1408832516301953,0.5632096218131946,0,1
1994-01-01,1,1,6,0,1,0.7703357073817444,0.0033354512499351,1,0
1994-01-01,1,1,3,0,2,0.0787913191566764,0.2794011727529404,1,0
1994-01-01,1,1,2,1,1,0.1726652622734265,0.0265206036939011,1,0
1994-01-01,1,1,4,1,3,0.8075735672585591,0.5380973593263332,0,1
1994-01-01,1,1,3,1,2,0.4919736028802967,0.2857187153499347,1,0
1994-01-01,1,1,4,0,1,0.5118249569095075,0.672487949071515,0,1
1994-01-01,1,1,4,0,2,0.5432134923529498,0.9835344684451583,1,1
1994-01-01,1,1,5,1,1,0.1864144937124806,0.7396405304652707,1,1
1994-01-01,1,1,4,1,2,0.2362231394886159,0.949680356834373,0,1
1994-01-01,1,1,5,1,1,0.8983921260669828,0.7594266337185664,0,1
1994-01-01,1,1,4,1,1,0.5257260092007466,0.9617127028246168,1,1
1994-01-01,1,1,3,0,2,0.5402338123059912,0.6326464643349501,0,0
1994-01-01,1,1,5,0,2,0.1717130005299691,0.2563370756628846,0,1
1994-01-01,1,1,4,1,1,0.7958922720294673,0.3373077007626643,1,0
1994-01-01,1,1,4,0,1,0.7395382229170485,0.0092101019964089,1,1
1994-01-01,1,1,3,1,1,0.1999592026219194,0.6956480833031083,0,1
1994-01-01,1,1,2,1,2,0.5214887179720409,0.5028002518349963,1,0
1994-01-01,1,1,7,1,1,0.8912182730259302,0.298297363311141,0,1
1994-01-01,1,1,3,1,2,0.0952488184987618,0.650452377044882,0,1
1994-01-01,1,1,2,0,2,0.6146652716963211,0.417893017808005,0,1
1994-01-01,1,1,4,1,1,0.6200850464195696,0.9001165962941331,1,0
1994-01-01,1,1,4,0,2,0.0692695982526043,0.3746780925177506,1,0
1994-01-01,1,1,3,0,2,0.7024617299825368,0.0330097734729515,1,0
1994-01-01,1,1,4,1,2,0.0773390997845506,0.2270633746734225,1,0
1994-01-01,1,1,2,0,1,0.25694467986068,0.4344994908125656,0,1
1994-01-01,1,1,5,0,1,0.9205396081936312,0.1942908920875642,1,0
1994-01-01,1,1,5,0,2,0.7159891327765112,0.5273167669798774,0,1
1994-01-01,1,1,7,1,1,0.3564092235776083,0.685510204958462,0,1
1994-01-01,1,1,2,0,2,0.3805277177297521,0.7053619426055897,1,0
1994-01-01,1,1,5,0,1,0.0095721069264118,0.0506745286600699,0,0
1994-01-01,1,1,2,1,2,0.0361442086554359,0.8670684063897729,1,0
1994-01-01,1,1,4,1,2,0.883083198055528,0.8371524547039413,1,0
1994-01-01,1,1,6,1,2,0.111174826854476,0.9473341807751632,1,0
1994-01-01,1,1,3,0,1,0.7701620307208323,0.3822803249585078,1,1
1994-01-01,1,1,3,1,1,0.0914843698884423,0.4493469990452391,1,0
1994-01-01,1,1,4,0,1,0.5693353378594774,0.1164509298319544,1,0
1994-01-01,1,1,5,1,2,0.1976658071762869,0.2847505713286462,1,1
1994-01-01,1,1,2,0,2,0.9515594969710932,0.5482705542800135,0,1
1994-01-01,1,1,2,1,2,0.9747574501706948,0.2912947454258486,0,0
1994-01-01,1,1,5,0,1,0.3584110544018585,0.7681676432581945,1,1
1994-01-01,1,1,6,0,1,0.8215437893767712,0.1947721932397241,1,0
1994-01-01,1,1,4,0,1,0.2857835687195363,0.6052627413595705,0,0
1994-01-01,1,1,4,0,2,0.7492151512385476,0.1499722827509244,0,0
1994-01-01,1,1,2,0,1,0.1765806993608498,0.4232047098517418,0,1
1994-01-01,1,1,6,0,1,0.6395618872461025,0.9265833137214556,1,0
1994-01-01,1,1,2,0,2,0.9559783059333716,0.2262569898823496,1,1
1994-01-01,1,1,2,0,2,0.1828544960464317,0.9953846507640522,0,0
1994-01-01,1,1,2,0,1,0.1642992472603723,0.0256564888696465,0,1
1994-01-01,1,1,5,0,2,0.4461517514016536,0.377328380916522,0,1
1994-01-01,1,1,6,0,2,0.9587597043633442,0.6309994161375426,0,0
1994-01-01,1,1,4,0,1,0.4449802918058677,0.0127448469280705,1,0
1994-01-01,1,1,3,1,1,0.209640762202097,0.707873726508823,1,0
1994-01-01,1,1,2,0,2,0.0284005370751174,0.4230082940155415,0,0
1994-01-01,1,1,5,1,2,0.3633151278663222,0.6441186608447216,1,1
1994-01-01,1,1,3,0,2,0.7362535048835781,0.9122406366916458,1,1
1994-01-01,1,1,5,1,2,0.2873917904915166,0.4295237272439486,1,1
1994-01-01,1,1,3,0,2,0.4499437679776236,0.667477248377757,1,1
1994-01-01,1,1,5,0,1,0.1854418211212423,0.8059803141068913,0,0
1994-01-01,1,1,3,1,2,0.7054985123156613,0.0661337759992101,1,0
1994-01-01,1,1,6,1,1,0.4401507547459221,0.0182675029058294,0,1
1994-01-01,1,1,2,0,1,0.0931363641837185,0.1840296867223771,0,1
1994-01-01,1,1,7,0,1,0.331210090031241,0.1083326986766571,1,0
1994-01-01,1,1,4,1,1,0.7231164281315423,0.5726125507887682,1,0
1994-01-01,1,1,2,0,1,0.6694984172539267,0.5407647025262815,0,1
1994-01-01,1,1,6,0,3,0.7635278100402195,0.976015482000128,0,1
1994-01-01,1,1,7,1,1,0.907878352970248,0.1125437073110359,1,0
1994-01-01,1,1,2,0,1,0.5199589625637284,0.0179551957042658,1,1
1994-01-01,1,1,3,0,1,0.1377869048706578,0.112833731940612,1,0
1994-01-01,1,1,4,0,1,0.4886108986349801,0.0672878146945821,0,0
1994-01-01,1,1,4,0,3,0.0041427820848638,0.6453496355648303,0,0
1994-01-01,1,1,5,0,1,0.538103412424671,0.0090670197296603,1,1
1994-01-01,1,1,3,0,1,0.9241307849547504,0.1574170346808394,0,1
1994-01-01,1,1,3,0,1,0.9833566067861476,0.477560933193131,1,1
1994-01-01,1,1,7,1,2,0.9740592123854244,0.2550277359928707,1,1
1994-01-01,1,1,3,1,1,0.218287777077313,0.2024978932012608,0,1
1994-01-01,1,1,3,1,2,0.6832727421087088,0.4850226506994507,1,0
1994-01-01,1,1,3,1,2,0.2955982443576156,0.3724704164547225,1,0
1994-01-01,1,1,6,0,1,0.2956677885941416,0.8491461979298275,0,1
1994-01-01,1,1,3,0,1,0.3995533286559999,0.0893453965816402,1,0
1994-01-01,1,1,3,0,2,0.6557496110311625,0.0377863811594045,1,1
1994-01-01,1,1,4,0,2,0.1387015633663259,0.9759362890409032,0,1
1994-01-01,1,1,4,0,2,0.5833056141107946,0.0610722066651421,0,0
